% Model,BarMagnetPair.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 24 2021, 18:47"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, z component"
% Length unit,m
% cpl1x,cpl1y,mfnc.Bz (G)
-0.005249999999999991,-0.07425000000000001,0.08244823954057029
-0.0037500000000000033,-0.07425000000000001,0.08244823954057223
-0.002250000000000002,-0.07425000000000001,0.08240229826667346
-7.500000000000007E-4,-0.07425000000000001,0.09282309570757571
7.500000000000007E-4,-0.07425000000000001,0.07985457462260676
0.002250000000000002,-0.07425000000000001,0.08225980296789175
0.0037500000000000033,-0.07425000000000001,0.0822594732243626
0.005250000000000005,-0.07425000000000001,0.08225947322435796
0.006750000000000006,-0.07425000000000001,0.08035609192344864
0.008250000000000007,-0.07425000000000001,0.07570535839947806
0.009749999999999995,-0.07425000000000001,0.07570535839947645
0.011249999999999996,-0.07425000000000001,0.07449975595349788
0.012749999999999997,-0.07425000000000001,0.06914114009852955
0.014249999999999999,-0.07425000000000001,0.06914114009853044
0.01575,-0.07425000000000001,0.06299124855097578
0.01725,-0.07425000000000001,0.054514671279684096
0.018750000000000003,-0.07425000000000001,0.05451467127968386
0.020250000000000004,-0.07425000000000001,0.05314478906500921
0.021750000000000005,-0.07425000000000001,0.05066033218285729
0.023250000000000007,-0.07425000000000001,0.050660332182856815
0.024750000000000008,-0.07425000000000001,0.03683651210632033
0.02625000000000001,-0.07425000000000001,0.030867422122439776
0.02775000000000001,-0.07425000000000001,0.03086742212243953
0.029249999999999998,-0.07425000000000001,0.03086742212243959
0.03075,-0.07425000000000001,0.02513344317527631
0.03225,-0.07425000000000001,0.02513344317527601
0.03375,-0.07425000000000001,0.025133443175275865
0.035250000000000004,-0.07425000000000001,0.02101652501303496
0.036750000000000005,-0.07425000000000001,0.00815212163727001
0.038250000000000006,-0.07425000000000001,0.00815212163726989
0.03975000000000001,-0.07425000000000001,0.008152121637269995
0.04125000000000001,-0.07425000000000001,0.00815212163726974
0.04275000000000001,-0.07425000000000001,0.0034616024682122687
0.04425000000000001,-0.07425000000000001,0.0029205745222922633
0.04575000000000001,-0.07425000000000001,-0.0010470881759065227
0.04725,-0.07425000000000001,-0.0010470881759064897
0.04875,-0.07425000000000001,-0.002792655164892966
0.050249999999999996,-0.07425000000000001,-0.0027926551648929814
0.05175,-0.07425000000000001,-0.0025160742373830968
0.05325,-0.07425000000000001,-0.005686458477423521
0.05475,-0.07425000000000001,-0.005686458477423182
0.056250000000000015,-0.07425000000000001,-0.005686458477423262
0.05775000000000002,-0.07425000000000001,-0.005872384128246572
0.05925000000000002,-0.07425000000000001,-0.005872384128246481
0.06075000000000002,-0.07425000000000001,-0.005516944320661842
0.06225000000000002,-0.07425000000000001,-0.005434139071430116
0.06375000000000003,-0.07425000000000001,-0.004797203733750159
0.06525000000000003,-0.07425000000000001,-0.004786134124859927
0.06675,-0.07425000000000001,-0.00410093834712739
0.06825,-0.07425000000000001,-0.004100938347127181
0.06975,-0.07425000000000001,-0.001076728042036214
0.07125000000000001,-0.07425000000000001,-4.723477229697649E-19
0.07275000000000001,-0.07425000000000001,-3.1489848197984197E-19
0.07425000000000001,-0.07425000000000001,-9.840577561869818E-20
-0.07425000000000001,-0.07275000000000001,-8.450071843981641E-4
-0.07275000000000001,-0.07275000000000001,-0.0025350215531945385
-0.07125000000000001,-0.07275000000000001,-0.005204753280455491
-0.06975,-0.07275000000000001,-0.00847151841224228
-0.06825,-0.07275000000000001,-0.01017490905610181
-0.06675,-0.07275000000000001,-0.011948505860046248
-0.06525000000000002,-0.07275000000000001,-0.013115120018258486
-0.06375000000000001,-0.07275000000000001,-0.01401396912066352
-0.06225000000000002,-0.07275000000000001,-0.015969723651186717
-0.06075000000000002,-0.07275000000000001,-0.0167090360235547
-0.05925000000000002,-0.07275000000000001,-0.017363392281748682
-0.05775000000000002,-0.07275000000000001,-0.01751574885942174
-0.056250000000000015,-0.07275000000000001,-0.01706579864547503
-0.05475,-0.07275000000000001,-0.016732651192238684
-0.05325,-0.07275000000000001,-0.014729296839814578
-0.05175,-0.07275000000000001,-0.01234898624183689
-0.050249999999999996,-0.07275000000000001,-0.010905854631269649
-0.04875,-0.07275000000000001,-0.007256702713509633
-0.04725,-0.07275000000000001,-0.005680503454110226
-0.04575,-0.07275000000000001,-0.0017530708842606244
-0.04425000000000001,-0.07275000000000001,0.008326384669343448
-0.04275000000000001,-0.07275000000000001,0.00959607486718829
-0.04125000000000001,-0.07275000000000001,0.018871547612397475
-0.03975000000000001,-0.07275000000000001,0.02404217645517822
-0.038250000000000006,-0.07275000000000001,0.028303310859859588
-0.036750000000000005,-0.07275000000000001,0.03890583061224781
-0.035250000000000004,-0.07275000000000001,0.049586446026226805
-0.03375,-0.07275000000000001,0.06872905365821531
-0.032250000000000015,-0.07275000000000001,0.07388667620278745
-0.03075000000000001,-0.07275000000000001,0.07924357011593851
-0.02925000000000001,-0.07275000000000001,0.08793850397873579
-0.027750000000000007,-0.07275000000000001,0.09738573390256205
-0.026250000000000006,-0.07275000000000001,0.11049232981692685
-0.024750000000000005,-0.07275000000000001,0.11787805813878467
-0.023250000000000007,-0.07275000000000001,0.13802129118169837
-0.021750000000000005,-0.07275000000000001,0.14588314085685505
-0.020250000000000004,-0.07275000000000001,0.15515451890194962
-0.018750000000000003,-0.07275000000000001,0.16189436501668333
-0.01725,-0.07275000000000001,0.18191574207631028
-0.01575,-0.07275000000000001,0.19524477091347628
-0.014249999999999999,-0.07275000000000001,0.209405107593441
-0.012750000000000001,-0.07275000000000001,0.21240586433797576
-0.011250000000000003,-0.07275000000000001,0.21717043172522993
-0.009750000000000002,-0.07275000000000001,0.2313331081083363
-0.008249999999999993,-0.07275000000000001,0.2392723906582972
-0.006749999999999992,-0.07275000000000001,0.24627656193663375
-0.005249999999999991,-0.07275000000000001,0.24992433330343028
-0.0037500000000000033,-0.07275000000000001,0.2514323260428516
-0.002250000000000002,-0.07275000000000001,0.2578112294952593
-7.500000000000007E-4,-0.07275000000000001,0.2716895178211949
7.500000000000007E-4,-0.07275000000000001,0.2557650467464188
0.002250000000000002,-0.07275000000000001,0.2486699756042928
0.0037500000000000033,-0.07275000000000001,0.2466781417766485
0.005250000000000005,-0.07275000000000001,0.24191586220479286
0.006750000000000006,-0.07275000000000001,0.2384105738707752
0.008250000000000007,-0.07275000000000001,0.2365587217651115
0.009749999999999995,-0.07275000000000001,0.2260222720937059
0.011249999999999996,-0.07275000000000001,0.2202736268080684
0.012749999999999997,-0.07275000000000001,0.21084981278752243
0.014249999999999999,-0.07275000000000001,0.19260519682319385
0.01575,-0.07275000000000001,0.18427618984674848
0.01725,-0.07275000000000001,0.18120040331054785
0.018750000000000003,-0.07275000000000001,0.16191452572149703
0.020250000000000004,-0.07275000000000001,0.15520887200020128
0.021750000000000005,-0.07275000000000001,0.15198099654857578
0.023250000000000007,-0.07275000000000001,0.1455411277273191
0.024750000000000008,-0.07275000000000001,0.12507715949888976
0.02625000000000001,-0.07275000000000001,0.10887430334012639
0.02775000000000001,-0.07275000000000001,0.09260226636731793
0.029249999999999998,-0.07275000000000001,0.08847523430073688
0.03075,-0.07275000000000001,0.07823744990694954
0.03225,-0.07275000000000001,0.07540032952583058
0.03375,-0.07275000000000001,0.0712753516600543
0.035250000000000004,-0.07275000000000001,0.05311827260016497
0.036750000000000005,-0.07275000000000001,0.039618384274116916
0.038250000000000006,-0.07275000000000001,0.028089721082281527
0.03975000000000001,-0.07275000000000001,0.024456364911810496
0.04125000000000001,-0.07275000000000001,0.021299748612261617
0.04275000000000001,-0.07275000000000001,0.013651989087572609
0.04425000000000001,-0.07275000000000001,0.004051394782576868
0.04575000000000001,-0.07275000000000001,2.3434112396999863E-4
0.04725,-0.07275000000000001,-0.0044182392011882475
0.04875,-0.07275000000000001,-0.007545030941588667
0.050249999999999996,-0.07275000000000001,-0.00856087763971344
0.05175,-0.07275000000000001,-0.01154192691667001
0.05325,-0.07275000000000001,-0.014088590938102573
0.05475,-0.07275000000000001,-0.017059375432270582
0.056250000000000015,-0.07275000000000001,-0.017059375432270363
0.05775000000000002,-0.07275000000000001,-0.017399848145645224
0.05925000000000002,-0.07275000000000001,-0.01727811270894631
0.06075000000000002,-0.07275000000000001,-0.016928351424739266
0.06225000000000002,-0.07275000000000001,-0.015690530022036374
0.06375000000000003,-0.07275000000000001,-0.01503935928252875
0.06525000000000003,-0.07275000000000001,-0.013166216042635334
0.06675,-0.07275000000000001,-0.011728378730401466
0.06825,-0.07275000000000001,-0.00984395086010347
0.06975,-0.07275000000000001,-0.009999001108566637
0.07125000000000001,-0.07275000000000001,-0.0053026289019877035
0.07275000000000001,-0.07275000000000001,-7.085215844546591E-19
0.07425000000000001,-0.07275000000000001,-3.936231024748066E-19
-0.07425000000000001,-0.07125000000000001,-8.4500718439817E-4
-0.07275000000000001,-0.07125000000000001,-0.005149605780450422
-0.07125000000000001,-0.07125000000000001,-0.008896908163901054
-0.06975,-0.07125000000000001,-0.012910587492339861
-0.06825,-0.07125000000000001,-0.016565647030729273
-0.06675,-0.07125000000000001,-0.01962409458185387
-0.06525000000000002,-0.07125000000000001,-0.022180337655149453
-0.06375000000000001,-0.07125000000000001,-0.024253527764234978
-0.06225000000000002,-0.07125000000000001,-0.026181769642025107
-0.06075000000000002,-0.07125000000000001,-0.02758313715023962
-0.05925000000000002,-0.07125000000000001,-0.028492807187697602
-0.05775000000000002,-0.07125000000000001,-0.028039564211183168
-0.056250000000000015,-0.07125000000000001,-0.027521732070795498
-0.05475,-0.07125000000000001,-0.02730371841969496
-0.05325,-0.07125000000000001,-0.023295394966609956
-0.05175,-0.07125000000000001,-0.019439800031559748
-0.050249999999999996,-0.07125000000000001,-0.016298226589466384
-0.04875,-0.07125000000000001,-0.012532220438036491
-0.04725,-0.07125000000000001,-0.0033202209084862667
-0.04575,-0.07125000000000001,-0.0014391407439541606
-0.04425000000000001,-0.07125000000000001,0.013782964153335037
-0.04275000000000001,-0.07125000000000001,0.020444801716428016
-0.04125000000000001,-0.07125000000000001,0.03235434094224057
-0.03975000000000001,-0.07125000000000001,0.04496510911882468
-0.038250000000000006,-0.07125000000000001,0.05516179711556911
-0.036750000000000005,-0.07125000000000001,0.06535848511231353
-0.035250000000000004,-0.07125000000000001,0.08686691760493143
-0.03375,-0.07125000000000001,0.1060095252369199
-0.032250000000000015,-0.07125000000000001,0.1279357369035912
-0.03075000000000001,-0.07125000000000001,0.13630936398340268
-0.02925000000000001,-0.07125000000000001,0.15197315967891828
-0.027750000000000007,-0.07125000000000001,0.17148038081407216
-0.026250000000000006,-0.07125000000000001,0.1912846406529232
-0.024750000000000005,-0.07125000000000001,0.21783868558513025
-0.023250000000000007,-0.07125000000000001,0.23857344368237662
-0.021750000000000005,-0.07125000000000001,0.2633018097239709
-0.020250000000000004,-0.07125000000000001,0.27796586143414986
-0.018750000000000003,-0.07125000000000001,0.2855172103156308
-0.01725,-0.07125000000000001,0.3161731745955126
-0.01575,-0.07125000000000001,0.32820331224599864
-0.014249999999999999,-0.07125000000000001,0.34946888895822786
-0.012750000000000001,-0.07125000000000001,0.3589852355948149
-0.011250000000000003,-0.07125000000000001,0.3849009302268857
-0.009750000000000002,-0.07125000000000001,0.39331696598767885
-0.008249999999999993,-0.07125000000000001,0.4024922645919883
-0.006749999999999992,-0.07125000000000001,0.4148908404153241
-0.005249999999999991,-0.07125000000000001,0.423666020347794
-0.0037500000000000033,-0.07125000000000001,0.42883437247242134
-0.002250000000000002,-0.07125000000000001,0.43888862387274635
-7.500000000000007E-4,-0.07125000000000001,0.45055593993481385
7.500000000000007E-4,-0.07125000000000001,0.4417640680349137
0.002250000000000002,-0.07125000000000001,0.43466899689278765
0.0037500000000000033,-0.07125000000000001,0.4303005644954973
0.005250000000000005,-0.07125000000000001,0.4327191924815239
0.006750000000000006,-0.07125000000000001,0.4180941339718741
0.008250000000000007,-0.07125000000000001,0.410357190048373
0.009749999999999995,-0.07125000000000001,0.40497233493182894
0.011249999999999996,-0.07125000000000001,0.36575668866912997
0.012749999999999997,-0.07125000000000001,0.37565064363600026
0.014249999999999999,-0.07125000000000001,0.3577291659027845
0.01575,-0.07125000000000001,0.34500157785583635
0.01725,-0.07125000000000001,0.3301281507191817
0.018750000000000003,-0.07125000000000001,0.30988310096408733
0.020250000000000004,-0.07125000000000001,0.2686197816045885
0.021750000000000005,-0.07125000000000001,0.2553089422929012
0.023250000000000007,-0.07125000000000001,0.23452349113924661
0.024750000000000008,-0.07125000000000001,0.21445825887155381
0.02625000000000001,-0.07125000000000001,0.1933337903830669
0.02775000000000001,-0.07125000000000001,0.1742509970373764
0.029249999999999998,-0.07125000000000001,0.15387452740751884
0.03075,-0.07125000000000001,0.13417846646495413
0.03225,-0.07125000000000001,0.12566721587638363
0.03375,-0.07125000000000001,0.10669362585435542
0.035250000000000004,-0.07125000000000001,0.0885365467944661
0.036750000000000005,-0.07125000000000001,0.06974890672703427
0.038250000000000006,-0.07125000000000001,0.05810103463975775
0.03975000000000001,-0.07125000000000001,0.04571405543891956
0.04125000000000001,-0.07125000000000001,0.03223565383586514
0.04275000000000001,-0.07125000000000001,0.020492874444516845
0.04425000000000001,-0.07125000000000001,0.013568358055108296
0.04575000000000001,-0.07125000000000001,0.0017842331727322214
0.04725,-0.07125000000000001,-0.003768160652615891
0.04875,-0.07125000000000001,-0.008315848182735508
0.050249999999999996,-0.07125000000000001,-0.016936453477779324
0.05175,-0.07125000000000001,-0.020644274331231845
0.05325,-0.07125000000000001,-0.023548828872913513
0.05475,-0.07125000000000001,-0.024989869511118756
0.056250000000000015,-0.07125000000000001,-0.028448132241594357
0.05775000000000002,-0.07125000000000001,-0.027910702546754162
0.05925000000000002,-0.07125000000000001,-0.0280212103530154
0.06075000000000002,-0.07125000000000001,-0.02745937506878112
0.06225000000000002,-0.07125000000000001,-0.026222188854351985
0.06375000000000003,-0.07125000000000001,-0.0244615433160728
0.06525000000000003,-0.07125000000000001,-0.021982644587645934
0.06675,-0.07125000000000001,-0.018850508663248933
0.06825,-0.07125000000000001,-0.01628065615904741
0.06975,-0.07125000000000001,-0.013963736905960969
0.07125000000000001,-0.07125000000000001,-0.009254015835249398
0.07275000000000001,-0.07125000000000001,-0.0046176534862447235
0.07425000000000001,-0.07125000000000001,-1.397362013785568E-18
-0.07425000000000001,-0.06975,-0.001777620759874546
-0.07275000000000001,-0.06975,-0.007204087568964768
-0.07125000000000001,-0.06975,-0.012790951675853764
-0.06975,-0.06975,-0.017998836184576043
-0.06825,-0.06975,-0.02228004486349452
-0.06675,-0.06975,-0.026914875618225597
-0.06525000000000002,-0.06975,-0.030076184189162344
-0.06375000000000001,-0.06975,-0.033212289253262785
-0.06225000000000002,-0.06975,-0.03541698839918046
-0.06075000000000002,-0.06975,-0.036783049368406574
-0.05925000000000002,-0.06975,-0.03749044801449134
-0.05775000000000002,-0.06975,-0.037416773722779344
-0.056250000000000015,-0.06975,-0.036730227792130116
-0.05475,-0.06975,-0.033629603883558686
-0.05325,-0.06975,-0.030625001884079392
-0.05175,-0.06975,-0.02352145207538303
-0.050249999999999996,-0.06975,-0.017299361962698195
-0.04875,-0.06975,-0.009456049484868282
-0.04725,-0.06975,-2.715274064506104E-4
-0.04575,-0.06975,0.008886858281726844
-0.04425000000000001,-0.06975,0.01762882486838593
-0.04275000000000001,-0.06975,0.036685503024916404
-0.04125000000000001,-0.06975,0.05002175119602741
-0.03975000000000001,-0.06975,0.06639554593172767
-0.038250000000000006,-0.06975,0.0861283016706834
-0.036750000000000005,-0.06975,0.10899881516996214
-0.035250000000000004,-0.06975,0.12884449527941833
-0.03375,-0.06975,0.14786855449507935
-0.032250000000000015,-0.06975,0.1800952490433366
-0.03075000000000001,-0.06975,0.19952256015314404
-0.02925000000000001,-0.06975,0.22433703580600275
-0.027750000000000007,-0.06975,0.2533386094809297
-0.026250000000000006,-0.06975,0.2844563716159452
-0.024750000000000005,-0.06975,0.3088963410141331
-0.023250000000000007,-0.06975,0.3478813813908895
-0.021750000000000005,-0.06975,0.38205769355977376
-0.020250000000000004,-0.06975,0.4040634973792138
-0.018750000000000003,-0.06975,0.44014621264615894
-0.01725,-0.06975,0.45634837231791653
-0.01575,-0.06975,0.479099780179937
-0.014249999999999999,-0.06975,0.5118611144222955
-0.012750000000000001,-0.06975,0.538908622664466
-0.011250000000000003,-0.06975,0.5547359880676934
-0.009750000000000002,-0.06975,0.5747725090467342
-0.008249999999999993,-0.06975,0.5911671607187866
-0.006749999999999992,-0.06975,0.6124458575329522
-0.005249999999999991,-0.06975,0.623328367715418
-0.0037500000000000033,-0.06975,0.6314983463363489
-0.002250000000000002,-0.06975,0.638469270324819
-7.500000000000007E-4,-0.06975,0.6368174838136116
7.500000000000007E-4,-0.06975,0.6446549712679359
0.002250000000000002,-0.06975,0.6314666930123455
0.0037500000000000033,-0.06975,0.6279707034913901
0.005250000000000005,-0.06975,0.623388968288274
0.006750000000000006,-0.06975,0.6161565867439812
0.008250000000000007,-0.06975,0.5917676677208553
0.009749999999999995,-0.06975,0.5637884539153649
0.011249999999999996,-0.06975,0.5657499529026789
0.012749999999999997,-0.06975,0.5341273756912819
0.014249999999999999,-0.06975,0.5162210223418269
0.01575,-0.06975,0.5028566092503831
0.01725,-0.06975,0.4804176509703377
0.018750000000000003,-0.06975,0.4515402068428714
0.020250000000000004,-0.06975,0.41460730628023984
0.021750000000000005,-0.06975,0.3799595671356615
0.023250000000000007,-0.06975,0.3441498962321346
0.024750000000000008,-0.06975,0.3186865217006467
0.02625000000000001,-0.06975,0.2802555438401931
0.02775000000000001,-0.06975,0.2523004084939827
0.029249999999999998,-0.06975,0.2224572611112546
0.03075,-0.06975,0.20529707637172065
0.03225,-0.06975,0.17737586675222466
0.03375,-0.06975,0.14988690085931777
0.035250000000000004,-0.06975,0.1316996778744918
0.036750000000000005,-0.06975,0.10932019243382327
0.038250000000000006,-0.06975,0.0863036620458886
0.03975000000000001,-0.06975,0.07259637394154717
0.04125000000000001,-0.06975,0.053240130892726036
0.04275000000000001,-0.06975,0.03466745760891064
0.04425000000000001,-0.06975,0.0212492682118222
0.04575000000000001,-0.06975,0.005991771196954949
0.04725,-0.06975,-0.0012806213523151853
0.04875,-0.06975,-0.01099780451551567
0.050249999999999996,-0.06975,-0.01988002900808969
0.05175,-0.06975,-0.027300448728734043
0.05325,-0.06975,-0.030985580472278597
0.05475,-0.06975,-0.032454321678280405
0.056250000000000015,-0.06975,-0.036890593165828725
0.05775000000000002,-0.06975,-0.03734950078726392
0.05925000000000002,-0.06975,-0.03730539746373486
0.06075000000000002,-0.06975,-0.03766603192353641
0.06225000000000002,-0.06975,-0.03532301292225742
0.06375000000000003,-0.06975,-0.03308841281186958
0.06525000000000003,-0.06975,-0.02984351836404406
0.06675,-0.06975,-0.026637335736188636
0.06825,-0.06975,-0.022240599873463964
0.06975,-0.06975,-0.017928472703355302
0.07125000000000001,-0.06975,-0.013062490519163361
0.07275000000000001,-0.06975,-0.008209674499507238
0.07425000000000001,-0.06975,-0.003388967686145175
-0.07425000000000001,-0.06825,-0.003781020943038568
-0.07275000000000001,-0.06825,-0.010010946815298238
-0.07125000000000001,-0.06825,-0.016628838642325627
-0.06975,-0.06825,-0.022466987245121653
-0.06825,-0.06825,-0.02768682802486558
-0.06675,-0.06825,-0.03240256562429924
-0.06525000000000002,-0.06825,-0.03766884151328964
-0.06375000000000001,-0.06825,-0.041544749557831315
-0.06225000000000002,-0.06825,-0.04501735597636504
-0.06075000000000002,-0.06825,-0.04579724915335917
-0.05925000000000002,-0.06825,-0.04667946090406493
-0.05775000000000002,-0.06825,-0.04559999820706741
-0.056250000000000015,-0.06825,-0.04364825031741047
-0.05475,-0.06825,-0.039969912011718914
-0.05325,-0.06825,-0.035097360188303145
-0.05175,-0.06825,-0.030858868617239982
-0.050249999999999996,-0.06825,-0.018998507725844924
-0.04875,-0.06825,-0.009138209200318555
-0.04725,-0.06825,0.0033008332704225277
-0.04575,-0.06825,0.019033711540438817
-0.04425000000000001,-0.06825,0.03627511101493204
-0.04275000000000001,-0.06825,0.056510222190553724
-0.04125000000000001,-0.06825,0.07186939510007732
-0.03975000000000001,-0.06825,0.0948271202721995
-0.038250000000000006,-0.06825,0.11936217435814855
-0.036750000000000005,-0.06825,0.15197034688831096
-0.035250000000000004,-0.06825,0.1727037851288036
-0.03375,-0.06825,0.1917278443444646
-0.032250000000000015,-0.06825,0.25104021911923075
-0.03075000000000001,-0.06825,0.278755998643375
-0.02925000000000001,-0.06825,0.3093879457966136
-0.027750000000000007,-0.06825,0.34827731287968555
-0.026250000000000006,-0.06825,0.3884942589600842
-0.024750000000000005,-0.06825,0.43639891186056184
-0.023250000000000007,-0.06825,0.47329958041515735
-0.021750000000000005,-0.06825,0.49065692452649895
-0.020250000000000004,-0.06825,0.5615505362786313
-0.018750000000000003,-0.06825,0.5766712226226617
-0.01725,-0.06825,0.6204392250562645
-0.01575,-0.06825,0.668220348719298
-0.014249999999999999,-0.06825,0.6906529155406319
-0.012750000000000001,-0.06825,0.725835231602021
-0.011250000000000003,-0.06825,0.7516974279215827
-0.009750000000000002,-0.06825,0.7753872141101289
-0.008249999999999993,-0.06825,0.803835224454646
-0.006749999999999992,-0.06825,0.8336235969880837
-0.005249999999999991,-0.06825,0.8481758620709293
-0.0037500000000000033,-0.06825,0.8639282738130291
-0.002250000000000002,-0.06825,0.8677771146562908
-7.500000000000007E-4,-0.06825,0.8709101160345174
7.500000000000007E-4,-0.06825,0.8662029975688492
0.002250000000000002,-0.06825,0.8550764044527074
0.0037500000000000033,-0.06825,0.8492143665596038
0.005250000000000005,-0.06825,0.8371793728251253
0.006750000000000006,-0.06825,0.8219663610187894
0.008250000000000007,-0.06825,0.8159281076616185
0.009749999999999995,-0.06825,0.7898978101822108
0.011249999999999996,-0.06825,0.7647958021628818
0.012749999999999997,-0.06825,0.7457838433126145
0.014249999999999999,-0.06825,0.7114938414546532
0.01575,-0.06825,0.6607116406449302
0.01725,-0.06825,0.6285731997727806
0.018750000000000003,-0.06825,0.5969492772869405
0.020250000000000004,-0.06825,0.5502785630722182
0.021750000000000005,-0.06825,0.5130818860021624
0.023250000000000007,-0.06825,0.4829559488407906
0.024750000000000008,-0.06825,0.43010088129721363
0.02625000000000001,-0.06825,0.3865353853434243
0.02775000000000001,-0.06825,0.345289549149441
0.029249999999999998,-0.06825,0.3126357292991041
0.03075,-0.06825,0.27217014365106873
0.03225,-0.06825,0.25135469169728203
0.03375,-0.06825,0.2134867555229646
0.035250000000000004,-0.06825,0.1822262249920148
0.036750000000000005,-0.06825,0.14932986843773807
0.038250000000000006,-0.06825,0.11450628945201946
0.03975000000000001,-0.06825,0.09360085099840808
0.04125000000000001,-0.06825,0.07409035496978995
0.04275000000000001,-0.06825,0.0525576586514012
0.04425000000000001,-0.06825,0.03458951436004081
0.04575000000000001,-0.06825,0.019957906823970997
0.04725,-0.06825,0.0029261581842859965
0.04875,-0.06825,-0.010062467653805095
0.050249999999999996,-0.06825,-0.021039907308431995
0.05175,-0.06825,-0.028639447452979208
0.05325,-0.06825,-0.03595424018811846
0.05475,-0.06825,-0.03843142172714313
0.056250000000000015,-0.06825,-0.04311303377700787
0.05775000000000002,-0.06825,-0.045694292839887365
0.05925000000000002,-0.06825,-0.04630410452052812
0.06075000000000002,-0.06825,-0.04595119173808889
0.06225000000000002,-0.06825,-0.0433305154179063
0.06375000000000003,-0.06825,-0.04107688243362684
0.06525000000000003,-0.06825,-0.03749498026919238
0.06675,-0.06825,-0.03268166497719304
0.06825,-0.06825,-0.02711623611342806
0.06975,-0.06825,-0.02115815286195564
0.07125000000000001,-0.06825,-0.01582983296730044
0.07275000000000001,-0.06825,-0.01084885161744416
0.07425000000000001,-0.06825,-0.004097855054696298
-0.07425000000000001,-0.06675,-0.0037810209430385864
-0.07275000000000001,-0.06675,-0.011875663784277202
-0.07125000000000001,-0.06675,-0.019023154167086904
-0.06975,-0.06675,-0.026516694661141153
-0.06825,-0.06675,-0.03309361118623662
-0.06675,-0.06675,-0.03712667130450738
-0.06525000000000002,-0.06675,-0.04269063781813959
-0.06375000000000001,-0.06675,-0.04873974389543169
-0.06225000000000002,-0.06675,-0.050973776805458164
-0.06075000000000002,-0.06675,-0.05213721814842954
-0.05925000000000002,-0.06675,-0.052644559146547
-0.05775000000000002,-0.06675,-0.05239278114696167
-0.056250000000000015,-0.06675,-0.04849115485365244
-0.05475,-0.06675,-0.043402180399477665
-0.05325,-0.06675,-0.034538611899236425
-0.05175,-0.06675,-0.02922891326447286
-0.050249999999999996,-0.06675,-0.016193579633588112
-0.04875,-0.06675,-0.0017526377708689286
-0.04725,-0.06675,0.017474470376416574
-0.04575,-0.06675,0.03471420858522261
-0.04425000000000001,-0.06675,0.054921397161478126
