% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"May 18 2021, 11:35"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, z component"
% Length unit,m
% R,Z,mfnc.Bz (G)
0.058499999999999996,-0.0495,3.155788993729529
0.0595,-0.0495,3.1719979924584143
0.0605,-0.0495,3.153192354678813
0.0615,-0.0495,3.132413755350414
0.0625,-0.0495,3.1116351560220203
0.0635,-0.0495,3.0707033465954057
0.0645,-0.0495,3.0152344559933537
0.0655,-0.0495,2.9597655653913186
0.0665,-0.0495,2.9026229209010923
0.0675,-0.0495,2.8304323727139153
0.0685,-0.0495,2.7541389007442194
0.06949999999999999,-0.0495,2.6778454287745435
0.0705,-0.0495,2.598451015372576
0.0715,-0.0495,2.5118062617882635
0.0725,-0.0495,2.4242183662610732
0.0735,-0.0495,2.336630470733863
0.0745,-0.0495,2.2464666315703616
0.07550000000000001,-0.0495,2.1538908915832886
0.07650000000000001,-0.0495,2.06131515159621
0.07750000000000001,-0.0495,1.9687533019189496
0.07850000000000001,-0.0495,1.8751612452353164
0.07950000000000002,-0.0495,1.7815852010747764
0.08050000000000002,-0.0495,1.6880091569142417
0.0815,-0.0495,1.5945561310970693
0.0825,-0.0495,1.5020940632807465
0.0835,-0.0495,1.4098906609037059
0.0845,-0.0495,1.3176872585266635
0.0855,-0.0495,1.2261883792668462
0.08650000000000001,-0.0495,1.1366665032548908
0.08750000000000001,-0.0495,1.0471090710827653
0.08850000000000001,-0.0495,0.9575516389106394
0.08950000000000001,-0.0495,0.8698957702512035
0.09050000000000001,-0.0495,0.7835250670643765
0.09150000000000001,-0.0495,0.6971543638775545
0.09250000000000001,-0.0495,0.6111844111011467
0.09350000000000001,-0.0495,0.5274016571235505
0.0945,-0.0495,0.44427964389992025
0.0955,-0.0495,0.3611576306762924
0.0965,-0.0495,0.2790859277479656
0.0975,-0.0495,0.1989477989627872
0.0985,-0.0495,0.11875998820256585
0.0995,-0.0495,0.03947378875433062
5.0E-4,-0.0485,-49.81364348544558
0.0015,-0.0485,-49.7712719713021
0.0025000000000000005,-0.0485,-49.53728060680776
0.0035000000000000005,-0.0485,-49.2412581512151
0.0045,-0.0485,-48.86516578827653
0.0055000000000000005,-0.0485,-48.33952354181872
0.006500000000000001,-0.0485,-47.76200858367455
0.0075,-0.0485,-47.00901199866104
0.0085,-0.0485,-46.21490085718351
0.009500000000000001,-0.0485,-45.25948485804335
0.0105,-0.0485,-44.25734047886684
0.011500000000000002,-0.0485,-43.1134692016291
0.0125,-0.0485,-41.897908916796936
0.013500000000000002,-0.0485,-40.59145742570722
0.014499999999999999,-0.0485,-39.183851545644565
0.0155,-0.0485,-37.71407404350727
0.0165,-0.0485,-36.15168130712274
0.017499999999999998,-0.0485,-34.57208684556449
0.0185,-0.0485,-32.877107003862214
0.019500000000000003,-0.0485,-31.166509741500327
0.0205,-0.0485,-29.43804987875518
0.021500000000000002,-0.0485,-27.682702818846845
0.022500000000000003,-0.0485,-25.91292031919425
0.0235,-0.0485,-24.13953937722502
0.0245,-0.0485,-22.409872010247263
0.025500000000000002,-0.0485,-20.67939317751779
0.026500000000000003,-0.0485,-18.981572782227236
0.027500000000000004,-0.0485,-17.3358849580211
0.028499999999999998,-0.0485,-15.739494868426457
0.0295,-0.0485,-14.204126935856003
0.0305,-0.0485,-12.69773068224421
0.0315,-0.0485,-11.313724612115749
0.0325,-0.0485,-9.95245738516651
0.0335,-0.0485,-8.707217526246138
0.034499999999999996,-0.0485,-7.49625051109519
0.0355,-0.0485,-6.39836056929044
0.0365,-0.0485,-5.354016314843934
0.037500000000000006,-0.0485,-4.389822525311329
0.038500000000000006,-0.0485,-3.502505071514964
0.03950000000000001,-0.0485,-2.6762173137464162
0.04050000000000001,-0.0485,-1.9401494649378688
0.0415,-0.0485,-1.2393032308672547
0.0425,-0.0485,-0.6409585791613803
0.043500000000000004,-0.0485,-0.057502459242462015
0.044500000000000005,-0.0485,0.4156355725961368
0.045500000000000006,-0.0485,0.8749202832538604
0.04650000000000001,-0.0485,1.2581518613497296
0.0475,-0.0485,1.6125591367539527
0.0485,-0.0485,1.910585468800271
0.0495,-0.0485,2.174267118570251
0.0505,-0.0485,2.4023435856210726
0.051500000000000004,-0.0485,2.5890648787192494
0.052500000000000005,-0.0485,2.752995388487124
0.053500000000000006,-0.0485,2.8769774526237297
0.05450000000000001,-0.0485,2.9907885327340114
0.05550000000000001,-0.0485,3.060818543478306
0.056499999999999995,-0.0485,3.1250226731540613
0.057499999999999996,-0.0485,3.1583996356815103
0.058499999999999996,-0.0485,3.183651693308448
0.0595,-0.0485,3.1853878712281944
0.0605,-0.0485,3.177880997578811
0.0615,-0.0485,3.1571023982504216
0.0625,-0.0485,3.1246016222552244
0.0635,-0.0485,3.0830804046649916
0.0645,-0.0485,3.0315048288201836
0.0655,-0.0485,2.9760359382181276
0.0665,-0.0485,2.909289799509522
0.0675,-0.0485,2.840976356039956
0.0685,-0.0485,2.764372989444388
0.06949999999999999,-0.0485,2.686611342443549
0.0705,-0.0485,2.602991038872007
0.0715,-0.0485,2.5178633391171306
0.0725,-0.0485,2.4302754435899225
0.0735,-0.0485,2.340703176305615
0.0745,-0.0485,2.2495048428450617
0.07550000000000001,-0.0485,2.1571634226020944
0.07650000000000001,-0.0485,2.064587682615014
0.07750000000000001,-0.0485,1.97077232319524
0.07850000000000001,-0.0485,1.8769861272938995
0.07950000000000002,-0.0485,1.7830772488361928
0.08050000000000002,-0.0485,1.6895012046756508
0.0815,-0.0485,1.5959099395840621
0.0825,-0.0485,1.5025115445620458
0.0835,-0.0485,1.410308142185005
0.0845,-0.0485,1.3182406384564342
0.0855,-0.0485,1.2271295147242427
0.08650000000000001,-0.0485,1.1364992164582517
0.08750000000000001,-0.0485,1.046941784286132
0.08850000000000001,-0.0485,0.9581471214314005
0.08950000000000001,-0.0485,0.8700729851614358
0.09050000000000001,-0.0485,0.7830782816278667
0.09150000000000001,-0.0485,0.6967075784410393
0.09250000000000001,-0.0485,0.6117645372120059
0.09350000000000001,-0.0485,0.5269944908936104
0.0945,-0.0485,0.44377104983585314
0.0955,-0.0485,0.3611765317265323
0.0965,-0.0485,0.2795204686269978
0.0975,-0.0485,0.1984829265706514
0.0985,-0.0485,0.11842136626299547
0.0995,-0.0485,0.03947378875433122
5.0E-4,-0.0475,-50.196139778437455
0.0015,-0.0475,-50.055008519972766
0.0025000000000000005,-0.0475,-49.86704649477564
0.0035000000000000005,-0.0475,-49.49095413183709
0.0045,-0.0475,-49.11486176889851
0.0055000000000000005,-0.0475,-48.722840299173185
0.006500000000000001,-0.0475,-48.04576355727936
0.0075,-0.0475,-47.27083931676872
0.0085,-0.0475,-46.495915076258065
0.009500000000000001,-0.0475,-45.620639627646014
0.0105,-0.0475,-44.497785916142945
0.011500000000000002,-0.0475,-43.35391463890521
0.0125,-0.0475,-42.21004336166745
0.013500000000000002,-0.0475,-40.868387984883896
0.014499999999999999,-0.0475,-39.3986104827466
0.0155,-0.0475,-37.92883298060929
0.0165,-0.0475,-36.41485920074528
0.017499999999999998,-0.0475,-34.74031916117333
0.0185,-0.0475,-33.04812194333867
0.019500000000000003,-0.0475,-31.35592472550401
0.0205,-0.0475,-29.606370373987755
0.021500000000000002,-0.0475,-27.79955960418308
0.022500000000000003,-0.0475,-26.029777104530496
0.0235,-0.0475,-24.259994604877885
0.0245,-0.0475,-22.440477022256527
0.025500000000000002,-0.0475,-20.742656626965978
0.026500000000000003,-0.0475,-19.044836231675422
0.027500000000000004,-0.0475,-17.315729653525246
0.028499999999999998,-0.0475,-15.7297037252836
0.0295,-0.0475,-14.22330747167181
0.0305,-0.0475,-12.716911218060007
0.0315,-0.0475,-11.234464690844169
0.0325,-0.0475,-9.941340367032986
0.0335,-0.0475,-8.696100508112613
0.034499999999999996,-0.0475,-7.450860649192249
0.0355,-0.0475,-6.290258954559767
0.0365,-0.0475,-5.32606516502717
0.037500000000000006,-0.0475,-4.361871375494563
0.038500000000000006,-0.0475,-3.3976775859619677
0.03950000000000001,-0.0475,-2.606813052076744
0.04050000000000001,-0.0475,-1.9059668180061249
0.0415,-0.0475,-1.2051205839355095
0.0425,-0.0475,-0.5369602456344807
0.043500000000000004,-0.0475,-0.02725664045800843
0.044500000000000005,-0.0475,0.44913129391918244
0.045500000000000006,-0.0475,0.9255192282963733
0.04650000000000001,-0.0475,1.344891725915056
0.0475,-0.0475,1.6417475179201249
0.0485,-0.0475,1.9397738499664423
0.0495,-0.0475,2.237800182012761
0.0505,-0.0475,2.4487455281513233
0.051500000000000004,-0.0475,2.612676037919198
0.052500000000000005,-0.0475,2.7766065476870736
0.053500000000000006,-0.0475,2.9274337386652
0.05450000000000001,-0.0475,3.011200184518154
0.05550000000000001,-0.0475,3.078951502842565
0.056499999999999995,-0.0475,3.1467028211669743
0.057499999999999996,-0.0475,3.1943872401609146
0.058499999999999996,-0.0475,3.197041572078228
0.0595,-0.0475,3.198777749997974
0.0605,-0.0475,3.2005139279177226
0.0615,-0.0475,3.1756991959351075
0.0625,-0.0475,3.1341779783448747
0.0635,-0.0475,3.092656760754643
0.0645,-0.0475,3.0511355431644107
0.0655,-0.0475,2.984270121587515
0.0665,-0.0475,2.9159566781179493
0.0675,-0.0475,2.847643234648386
0.0685,-0.0475,2.7746070781445624
0.06949999999999999,-0.0475,2.69115136594298
0.0705,-0.0475,2.60753106237144
0.0715,-0.0475,2.5239107587998983
0.0725,-0.0475,2.4363325209187714
0.0735,-0.0475,2.343742764124238
0.0745,-0.0475,2.2525444306636855
0.07550000000000001,-0.0475,2.1613460972031318
0.07650000000000001,-0.0475,2.066577540372872
0.07750000000000001,-0.0475,1.972791344471531
0.07850000000000001,-0.0475,1.8790051485701904
0.07950000000000002,-0.0475,1.7845692965976023
0.08050000000000002,-0.0475,1.690579630195109
0.0815,-0.0475,1.5972637480710545
0.0825,-0.0475,1.5039478659469987
0.0835,-0.0475,1.410725623466308
0.0845,-0.0475,1.3191817739138312
0.0855,-0.0475,1.2280706501816392
0.08650000000000001,-0.0475,1.1369595264494476
0.08750000000000001,-0.0475,1.0469163744487378
0.08850000000000001,-0.0475,0.9588422381787725
0.08950000000000001,-0.0475,0.8707681019088075
0.09050000000000001,-0.0475,0.7826939656388423
0.09150000000000001,-0.0475,0.6971147096412602
0.09250000000000001,-0.0475,0.6123446633228651
0.09350000000000001,-0.0475,0.5275746170044693
0.0945,-0.0475,0.4432624557717848
0.0955,-0.0475,0.36161107260556474
0.0965,-0.0475,0.2799550095060299
0.0975,-0.0475,0.19850020722403036
0.0985,-0.0475,0.11842136626299188
0.0995,-0.0475,0.03947378875433099
5.0E-4,-0.0465,-50.86500051093125
0.0015,-0.0465,-50.70291149707314
0.0025000000000000005,-0.0465,-50.54082248321502
0.0035000000000000005,-0.0465,-50.162114008845265
0.0045,-0.0465,-49.783235449445456
0.0055000000000000005,-0.0465,-49.08927157135507
0.006500000000000001,-0.0465,-48.66959085305517
0.0075,-0.0465,-47.872802679326256
0.0085,-0.0465,-47.076014505597385
0.009500000000000001,-0.0465,-46.23889951967746
0.0105,-0.0465,-45.137538898697905
0.011500000000000002,-0.0465,-43.95528977811468
0.0125,-0.0465,-42.773040657531425
0.013500000000000002,-0.0465,-41.477568803355524
0.014499999999999999,-0.0465,-39.950175284946944
0.0155,-0.0465,-38.422781766538385
0.0165,-0.0465,-36.92046175394716
0.017499999999999998,-0.0465,-35.22718820547278
0.0185,-0.0465,-33.45719175280532
0.019500000000000003,-0.0465,-31.687195300137827
0.0205,-0.0465,-29.913246302409316
0.021500000000000002,-0.0465,-28.106971490551775
0.022500000000000003,-0.0465,-26.253794495511126
0.0235,-0.0465,-24.400617500470513
0.0245,-0.0465,-22.629559350001955
0.025500000000000002,-0.0465,-20.8604519899075
0.026500000000000003,-0.0465,-19.091344629813058
0.027500000000000004,-0.0465,-17.366100231394913
0.028499999999999998,-0.0465,-15.746496157794313
0.0295,-0.0465,-14.190810598558446
0.0305,-0.0465,-12.635125039322585
0.0315,-0.0465,-11.144644459355085
0.0325,-0.0465,-9.846517997340925
0.0335,-0.0465,-8.575919634493362
0.034499999999999996,-0.0465,-7.305321271645807
0.0355,-0.0465,-6.150714094027083
0.0365,-0.0465,-5.181134994248872
0.037500000000000006,-0.0465,-4.211555894470656
0.038500000000000006,-0.0465,-3.241976794692448
0.03950000000000001,-0.0465,-2.4489096568827518
0.04050000000000001,-0.0465,-1.7556300711017798
0.0415,-0.0465,-1.06235048532081
0.0425,-0.0465,-0.3931642643709777
0.043500000000000004,-0.0465,0.1175916280038684
0.044500000000000005,-0.0465,0.580214142310028
0.045500000000000006,-0.0465,1.042836656616187
0.04650000000000001,-0.0465,1.4602538796322688
0.0475,-0.0465,1.7597077255868743
0.0485,-0.0465,2.0425191892241368
0.0495,-0.0465,2.3253306528613997
0.0505,-0.0465,2.5513241501772606
0.051500000000000004,-0.0465,2.7012536229276747
0.052500000000000005,-0.0465,2.8511830956780866
0.053500000000000006,-0.0465,3.0027834539076927
0.05450000000000001,-0.0465,3.0853394903542326
0.05550000000000001,-0.0465,3.1414413669145143
0.056499999999999995,-0.0465,3.1975432434748012
0.057499999999999996,-0.0465,3.2437341309237633
0.058499999999999996,-0.0465,3.247939249717906
0.0595,-0.0465,3.2406007789441813
0.0605,-0.0465,3.2332623081704526
0.0615,-0.0465,3.2158245010836506
0.0625,-0.0465,3.1675689256435473
0.0635,-0.0465,3.1193133502034445
0.0645,-0.0465,3.074812068055185
0.0655,-0.0465,3.0100130189994734
0.0665,-0.0465,2.936894331950293
0.0675,-0.0465,2.863775644901114
0.0685,-0.0465,2.7901453541688013
0.06949999999999999,-0.0465,2.7069258421752083
0.0705,-0.0465,2.620000423792553
0.0715,-0.0465,2.533075005409897
0.0725,-0.0465,2.4444899341410986
0.0735,-0.0465,2.352879734494344
0.0745,-0.0465,2.2594996901584032
0.07550000000000001,-0.0465,2.1661196458224623
0.07650000000000001,-0.0465,2.0728591799873173
0.07750000000000001,-0.0465,1.9776900181469792
0.07850000000000001,-0.0465,1.8825208563066418
0.07950000000000002,-0.0465,1.7879364675165315
0.08050000000000002,-0.0465,1.6937330192038478
0.0815,-0.0465,1.5995913189197415
0.0825,-0.0465,1.5054496186356348
0.0835,-0.0465,1.4120584099751539
0.0845,-0.0465,1.320509332775147
0.0855,-0.0465,1.2289588252457628
0.08650000000000001,-0.0465,1.1374083177163792
0.08750000000000001,-0.0465,1.0474505351549248
0.08850000000000001,-0.0465,0.9591999025608021
0.08950000000000001,-0.0465,0.8709492699666803
0.09050000000000001,-0.0465,0.7829740321765611
0.09150000000000001,-0.0465,0.6969719181903767
0.09250000000000001,-0.0465,0.6121909880540457
0.09350000000000001,-0.0465,0.5274100579177138
0.0945,-0.0465,0.44344562702734097
0.0955,-0.0465,0.36117260012605795
0.0965,-0.0465,0.2797233276429904
0.0975,-0.0465,0.19867586041449378
0.0985,-0.0465,0.11847159400168046
0.0995,-0.0465,0.038267327588867354
5.0E-4,-0.0455,-51.531141062360696
0.0015,-0.0455,-51.49504857403377
0.0025000000000000005,-0.0455,-51.33295956017565
0.0035000000000000005,-0.0455,-51.000800237983356
0.0045,-0.0455,-50.591322015882376
0.0055000000000000005,-0.0455,-50.169478430981286
0.006500000000000001,-0.0455,-49.491346226111446
0.0075,-0.0455,-48.84410031269227
0.0085,-0.0455,-48.04731213896334
0.009500000000000001,-0.0455,-47.09478353153107
0.0105,-0.0455,-46.09268453129934
0.011500000000000002,-0.0455,-44.91043541071614
0.0125,-0.0455,-43.659469005104455
0.013500000000000002,-0.0455,-42.269924472693994
0.014499999999999999,-0.0455,-40.79763834299096
0.0155,-0.0455,-39.27024482458241
0.0165,-0.0455,-37.59273304221506
0.017499999999999998,-0.0455,-35.871606097538105
0.0185,-0.0455,-34.08711378961541
0.019500000000000003,-0.0455,-32.28535422906535
0.0205,-0.0455,-30.38281548045581
0.021500000000000002,-0.0455,-28.46416938855595
0.022500000000000003,-0.0455,-26.610992393515314
0.0235,-0.0455,-24.712925035829638
0.0245,-0.0455,-22.81429941054335
0.025500000000000002,-0.0455,-20.95662058851458
0.026500000000000003,-0.0455,-19.187513228420112
0.027500000000000004,-0.0455,-17.422516656127097
0.028499999999999998,-0.0455,-15.692332769823656
0.0295,-0.0455,-14.087920327130309
0.0305,-0.0455,-12.519325499619908
0.0315,-0.0455,-11.06414267232401
0.0325,-0.0455,-9.624227572478958
0.0335,-0.0455,-8.353629209631396
0.034499999999999996,-0.0455,-7.118339701632047
0.0355,-0.0455,-5.9797593075546045
0.0365,-0.0455,-4.912294382641464
0.037500000000000006,-0.0455,-3.942715282863246
0.038500000000000006,-0.0455,-3.0546414036426732
0.03950000000000001,-0.0455,-2.221786454505038
0.04050000000000001,-0.0455,-1.4923529423426949
0.0415,-0.0455,-0.7990733565617262
0.0425,-0.0455,-0.21738156807752118
0.043500000000000004,-0.0455,0.35230617931029906
0.044500000000000005,-0.0455,0.8094477415179528
0.045500000000000006,-0.0455,1.251070383333575
0.04650000000000001,-0.0455,1.6115595906786222
0.0475,-0.0455,1.9443864383303033
0.0485,-0.0455,2.2271979019675623
0.0495,-0.0455,2.4698443026432346
0.0505,-0.0455,2.6736107628494663
0.051500000000000004,-0.0455,2.841870179778633
0.052500000000000005,-0.0455,2.9917996525290493
0.053500000000000006,-0.0455,3.094610794823154
0.05450000000000001,-0.0455,3.186461692079654
0.05550000000000001,-0.0455,3.243852860302274
0.056499999999999995,-0.0455,3.295239922087925
0.057499999999999996,-0.0455,3.310546583416147
0.058499999999999996,-0.0455,3.3197134126816326
0.0595,-0.0455,3.3123749419079083
0.0605,-0.0455,3.293449008138703
0.0615,-0.0455,3.2586873211376104
0.0625,-0.0455,3.2160503418415614
0.0635,-0.0455,3.1677947664014585
0.0645,-0.0455,3.1066411110099135
0.0655,-0.0455,3.040838294036551
0.0665,-0.0455,2.9683830252398993
0.0675,-0.0455,2.8952643381907204
0.0685,-0.0455,2.8110234539253076
0.06949999999999999,-0.0455,2.7264519066491144
0.0705,-0.0455,2.6395264882664593
0.0715,-0.0455,2.550329086075357
0.0725,-0.0455,2.457696747135495
0.0735,-0.0455,2.3642879359714244
0.0745,-0.0455,2.2709078916354857
0.07550000000000001,-0.0455,2.175491546506244
0.07650000000000001,-0.0455,2.079589465871721
0.07750000000000001,-0.0455,1.9837869647056292
0.07850000000000001,-0.0455,1.8886178028652911
0.07950000000000002,-0.0455,1.7925696311311843
0.08050000000000002,-0.0455,1.69689155129414
0.0815,-0.0455,1.6023713733302203
0.0825,-0.0455,1.5080622425811245
0.0835,-0.0455,1.4146102685567175
0.0845,-0.0455,1.3213544572065563
0.0855,-0.0455,1.2298039496771733
0.08650000000000001,-0.0455,1.1386992497390598
0.08750000000000001,-0.0455,1.0484865801156666
0.08850000000000001,-0.0455,0.9590937508655016
0.08950000000000001,-0.0455,0.8708431182713807
0.09050000000000001,-0.0455,0.7837123955363274
0.09150000000000001,-0.0455,0.6970209386734477
0.09250000000000001,-0.0455,0.6116666755043304
0.09350000000000001,-0.0455,0.5271516985346427
0.0945,-0.0455,0.44403196729842126
0.0955,-0.0455,0.36091223606219863
0.0965,-0.0455,0.27935320651635714
0.0975,-0.0455,0.19885151360495748
0.0985,-0.0455,0.1186472471921441
0.0995,-0.0455,0.0395176414735911
5.0E-4,-0.0445,-52.62662618684934
0.0015,-0.0445,-52.481977200879776
0.0025000000000000005,-0.0445,-52.33732821490971
0.0035000000000000005,-0.0445,-52.09337246040962
0.0045,-0.0445,-51.67152887550853
0.0055000000000000005,-0.0445,-51.249685290607445
0.006500000000000001,-0.0445,-50.58083250866301
0.0075,-0.0445,-49.88640391351101
0.0085,-0.0445,-48.948472632490976
0.009500000000000001,-0.0445,-47.95066754338472
0.0105,-0.0445,-46.952862454278396
0.011500000000000002,-0.0445,-45.86558104331763
0.0125,-0.0445,-44.46538815192529
0.013500000000000002,-0.0445,-43.07584361951488
0.014499999999999999,-0.0445,-41.68629908710444
0.0155,-0.0445,-39.98613127515988
0.0165,-0.0445,-38.26500433048294
0.017499999999999998,-0.0445,-36.54387738580602
0.0185,-0.0445,-34.717035826425565
0.019500000000000003,-0.0445,-32.754923407111875
0.0205,-0.0445,-30.852384658502334
0.021500000000000002,-0.0445,-28.949845909892765
0.022500000000000003,-0.0445,-26.860285022452032
0.0235,-0.0445,-24.96165939716572
0.0245,-0.0445,-23.063033771879446
0.025500000000000002,-0.0445,-21.164408146593125
0.026500000000000003,-0.0445,-19.209116967162732
0.027500000000000004,-0.0445,-17.478933080859285
0.028499999999999998,-0.0445,-15.74874919455582
0.0295,-0.0445,-13.985030055702168
0.0305,-0.0445,-12.438823712588837
0.0315,-0.0445,-10.983640885292932
0.0325,-0.0445,-9.528458057997057
0.0335,-0.0445,-8.131338784769426
0.034499999999999996,-0.0445,-6.961648247763265
0.0355,-0.0445,-5.823067853685824
0.0365,-0.0445,-4.684487459608375
0.037500000000000006,-0.0445,-3.7046366093036256
0.038500000000000006,-0.0445,-2.871781660165986
0.03950000000000001,-0.0445,-2.038926711028352
0.04050000000000001,-0.0445,-1.2290758135836108
0.0415,-0.0445,-0.6112866191718843
0.0425,-0.0445,-0.041598871784064295
0.043500000000000004,-0.0445,0.5280888756037551
0.044500000000000005,-0.0445,1.0386813407258788
0.045500000000000006,-0.0445,1.402376094379927
0.04650000000000001,-0.0445,1.762865301724976
0.0475,-0.0445,2.1233545090700217
0.0485,-0.0445,2.387123346189829
0.0495,-0.0445,2.590889806396061
0.0505,-0.0445,2.794656266602292
0.051500000000000004,-0.0445,2.9984227268085264
0.052500000000000005,-0.0445,3.094587238482113
0.053500000000000006,-0.0445,3.1864381357386122
0.05450000000000001,-0.0445,3.278289032995115
0.05550000000000001,-0.0445,3.34626435369003
0.056499999999999995,-0.0445,3.362052374580311
0.057499999999999996,-0.0445,3.377359035908531
0.058499999999999996,-0.0445,3.3926656972367546
0.0595,-0.0445,3.384149104871638
0.0605,-0.0445,3.3403478094564516
0.0615,-0.0445,3.3055861224553578
0.0625,-0.0445,3.2708244354542644
0.0635,-0.0445,3.2042729709380064
0.0645,-0.0445,3.138470153964642
0.0655,-0.0445,3.072667336991277
0.0665,-0.0445,2.9998717185295067
0.0675,-0.0445,2.91554772419891
0.0685,-0.0445,2.8319015536818117
0.06949999999999999,-0.0445,2.748255383164722
0.0705,-0.0445,2.659052552740364
0.0715,-0.0445,2.563535899069753
0.0725,-0.0445,2.4709035601298903
0.0735,-0.0445,2.378271221190031
0.0745,-0.0445,2.27940121494223
0.07550000000000001,-0.0445,2.1834991343077057
0.07650000000000001,-0.0445,2.08759705367318
0.07750000000000001,-0.0445,1.9916949730386573
0.07850000000000001,-0.0445,1.8928808745828825
0.07950000000000002,-0.0445,1.7972027947458373
0.08050000000000002,-0.0445,1.7015247149087924
0.0815,-0.0445,1.6051514277406966
0.0825,-0.0445,1.5106141011626881
0.0835,-0.0445,1.4171621271382817
0.0845,-0.0445,1.323710153113873
0.0855,-0.0445,1.2302713211654746
0.08650000000000001,-0.0445,1.1400586515420799
0.08750000000000001,-0.0445,1.0498459819186863
0.08850000000000001,-0.0445,0.9596333122952923
0.08950000000000001,-0.0445,0.8711422157589723
0.09050000000000001,-0.0445,0.7844507588960938
0.09150000000000001,-0.0445,0.6977593020332138
0.09250000000000001,-0.0445,0.6110678451703344
0.09350000000000001,-0.0445,0.527738038805724
0.0945,-0.0445,0.44461830756950205
0.0955,-0.0445,0.3614985763332791
0.0965,-0.0445,0.2783788450970567
0.0975,-0.0445,0.19758820736795937
0.0985,-0.0445,0.11855292442077453
0.0995,-0.0445,0.0395176414735941
5.0E-4,-0.043500000000000004,-53.72211131133814
0.0015,-0.043500000000000004,-53.641100397884365
0.0025000000000000005,-0.043500000000000004,-53.490828440330176
0.0035000000000000005,-0.043500000000000004,-53.17367527405166
0.0045,-0.043500000000000004,-52.751735735134716
0.0055000000000000005,-0.043500000000000004,-52.32989215023367
0.006500000000000001,-0.043500000000000004,-51.670318791214584
0.0075,-0.043500000000000004,-51.08083722261411
0.0085,-0.043500000000000004,-50.31271203915103
0.009500000000000001,-0.043500000000000004,-49.29013309078281
0.0105,-0.043500000000000004,-48.26755414241461
0.011500000000000002,-0.043500000000000004,-47.13597498976924
0.0125,-0.043500000000000004,-45.709586742294206
0.013500000000000002,-0.043500000000000004,-44.24341530016642
0.014499999999999999,-0.043500000000000004,-42.77724385803855
0.0155,-0.043500000000000004,-41.154934265623915
0.0165,-0.043500000000000004,-39.28959095820495
0.017499999999999998,-0.043500000000000004,-37.42424765078593
0.0185,-0.043500000000000004,-35.58908758488328
0.019500000000000003,-0.043500000000000004,-33.60040164230491
0.0205,-0.043500000000000004,-31.51929589369548
0.021500000000000002,-0.043500000000000004,-29.438190145086065
0.022500000000000003,-0.043500000000000004,-27.366333029143856
