% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 20 2023, 15:16"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, z component"
% Length unit,m
% R,Z,mfnc.Bz (G)
0.026500000000000003,-0.09700000000000002,-2.85279434393635
0.027500000000000004,-0.09700000000000002,-2.7907010067614344
0.028499999999999998,-0.09700000000000002,-2.727559566561928
0.0295,-0.09700000000000002,-2.663986396985633
0.0305,-0.09700000000000002,-2.5996146168323166
0.0315,-0.09700000000000002,-2.535051565330347
0.0325,-0.09700000000000002,-2.4699348659872165
0.0335,-0.09700000000000002,-2.404854818791722
0.034499999999999996,-0.09700000000000002,-2.3394582483804114
0.0355,-0.09700000000000002,-2.274311292493278
0.0365,-0.09700000000000002,-2.209074126896108
0.037500000000000006,-0.09700000000000002,-2.144282575000812
0.038500000000000006,-0.09700000000000002,-2.0796137283650884
0.03950000000000001,-0.09700000000000002,-2.015567975255034
0.04050000000000001,-0.09700000000000002,-1.9518422785026748
0.0415,-0.09700000000000002,-1.8888975309619382
0.0425,-0.09700000000000002,-1.8264529054567116
0.043500000000000004,-0.09700000000000002,-1.7649267978610677
0.044500000000000005,-0.09700000000000002,-1.7040623215758277
0.045500000000000006,-0.09700000000000002,-1.6442334013943816
0.04650000000000001,-0.09700000000000002,-1.5852082375291927
0.0475,-0.09700000000000002,-1.527315279698107
0.0485,-0.09700000000000002,-1.4703484138874399
0.0495,-0.09700000000000002,-1.4145905016943048
0.0505,-0.09700000000000002,-1.359861214540525
0.051500000000000004,-0.09700000000000002,-1.3063985078440061
0.052500000000000005,-0.09700000000000002,-1.2540474949766314
0.053500000000000006,-0.09700000000000002,-1.2030025945988227
0.05450000000000001,-0.09700000000000002,-1.1531336369202103
0.05550000000000001,-0.09700000000000002,-1.104593446874706
0.056499999999999995,-0.09700000000000002,-1.0572755289253861
0.057499999999999996,-0.09700000000000002,-1.011293515494799
0.058499999999999996,-0.09700000000000002,-0.966563289527666
0.0595,-0.09700000000000002,-0.9231620375830621
0.0605,-0.09700000000000002,-0.8810265343682707
0.0615,-0.09700000000000002,-0.8402005060897214
0.0625,-0.09700000000000002,-0.8006399999681604
0.0635,-0.09700000000000002,-0.7623584085645682
0.0645,-0.09700000000000002,-0.7253293530713751
0.0655,-0.09700000000000002,-0.6895390734747577
0.0665,-0.09700000000000002,-0.6549770342211312
0.0675,-0.09700000000000002,-0.6216054833522952
0.0685,-0.09700000000000002,-0.5894280061231998
0.06949999999999999,-0.09700000000000002,-0.5583859364962371
0.0705,-0.09700000000000002,-0.5284953012721779
0.0715,-0.09700000000000002,-0.4996794628279302
0.0725,-0.09700000000000002,-0.47196528380899305
0.0735,-0.09700000000000002,-0.4452609210112635
0.0745,-0.09700000000000002,-0.41960255938580426
0.07550000000000001,-0.09700000000000002,-0.39488572012476586
0.07650000000000001,-0.09700000000000002,-0.3711544942850406
0.07750000000000001,-0.09700000000000002,-0.34829415523822477
0.07850000000000001,-0.09700000000000002,-0.32635536333068615
0.07950000000000002,-0.09700000000000002,-0.30521539535641384
0.08050000000000002,-0.09700000000000002,-0.284930098021554
0.0815,-0.09700000000000002,-0.2653709126434992
0.0825,-0.09700000000000002,-0.2465975628670045
0.0835,-0.09700000000000002,-0.22847743470011805
0.0845,-0.09700000000000002,-0.21107326198152693
0.0855,-0.09700000000000002,-0.19424926315672997
0.08650000000000001,-0.09700000000000002,-0.17807090408573895
0.08750000000000001,-0.09700000000000002,-0.1624011576388973
0.08850000000000001,-0.09700000000000002,-0.14730511835989243
0.08950000000000001,-0.09700000000000002,-0.13264843533838208
0.09050000000000001,-0.09700000000000002,-0.11849656813261679
0.09150000000000001,-0.09700000000000002,-0.1047125298690837
0.09250000000000001,-0.09700000000000002,-0.09136331223088415
0.09350000000000001,-0.09700000000000002,-0.07831943909834743
0.0945,-0.09700000000000002,-0.06564640239122302
0.0955,-0.09700000000000002,-0.05319565739344434
0.0965,-0.09700000000000002,-0.041085600646793057
0.0975,-0.09700000000000002,-0.02911104393932636
0.0985,-0.09700000000000002,-0.017262924163226542
0.0995,-0.09700000000000002,-0.005754308054408744
5.0E-4,-0.09500000000000001,-3.8585163764177177
0.0015,-0.09500000000000001,-3.855777054527806
0.0025000000000000005,-0.09500000000000001,-3.849042702812817
0.0035000000000000005,-0.09500000000000001,-3.8394269010338418
0.0045,-0.09500000000000001,-3.8268364074290515
0.0055000000000000005,-0.09500000000000001,-3.8095632976625473
0.006500000000000001,-0.09500000000000001,-3.789784103459614
0.0075,-0.09500000000000001,-3.7676222185112014
0.0085,-0.09500000000000001,-3.741862639538554
0.009500000000000001,-0.09500000000000001,-3.714718154585928
0.0105,-0.09500000000000001,-3.6831688545674024
0.011500000000000002,-0.09500000000000001,-3.6501274594102067
0.0125,-0.09500000000000001,-3.6131078512374386
0.013500000000000002,-0.09500000000000001,-3.574529862251779
0.014499999999999999,-0.09500000000000001,-3.5324863818126704
0.0155,-0.09500000000000001,-3.4888578079439925
0.0165,-0.09500000000000001,-3.4421531230431315
0.017499999999999998,-0.09500000000000001,-3.3940002933444373
0.0185,-0.09500000000000001,-3.343038600114221
0.019500000000000003,-0.09500000000000001,-3.290852260306251
0.0205,-0.09500000000000001,-3.236099585230815
0.021500000000000002,-0.09500000000000001,-3.1803716381881024
0.022500000000000003,-0.09500000000000001,-3.122326572324608
0.0235,-0.09500000000000001,-3.0635761997363553
0.0245,-0.09500000000000001,-3.0027535560818692
0.025500000000000002,-0.09500000000000001,-2.9414953562757002
0.026500000000000003,-0.09500000000000001,-2.878422215356051
0.027500000000000004,-0.09500000000000001,-2.815175236068313
0.028499999999999998,-0.09500000000000001,-2.7503791841526475
0.0295,-0.09500000000000001,-2.685658570918286
0.0305,-0.09500000000000001,-2.6196585453823578
0.0315,-0.09500000000000001,-2.553967793264796
0.0325,-0.09500000000000001,-2.4872670303077964
0.0335,-0.09500000000000001,-2.4210913871846236
0.034499999999999996,-0.09500000000000001,-2.3541709632976633
0.0355,-0.09500000000000001,-2.28797150230695
0.0365,-0.09500000000000001,-2.221284675381988
0.037500000000000006,-0.09500000000000001,-2.1554931761859453
0.038500000000000006,-0.09500000000000001,-2.089460614354506
0.03950000000000001,-0.09500000000000001,-2.024475326815562
0.04050000000000001,-0.09500000000000001,-1.9594812849764418
0.0415,-0.09500000000000001,-1.8956636180716897
0.0425,-0.09500000000000001,-1.8320530872798009
0.043500000000000004,-0.09500000000000001,-1.769725233741087
0.044500000000000005,-0.09500000000000001,-1.7078020552618176
0.045500000000000006,-0.09500000000000001,-1.6472455319311305
0.04650000000000001,-0.09500000000000001,-1.5872714374923302
0.0475,-0.09500000000000001,-1.5287264943036551
0.0485,-0.09500000000000001,-1.4709210080504873
0.0495,-0.09500000000000001,-1.4145868358916023
0.0505,-0.09500000000000001,-1.3591279529162061
0.051500000000000004,-0.09500000000000001,-1.3051636031408587
0.052500000000000005,-0.09500000000000001,-1.2521891443806121
0.053500000000000006,-0.09500000000000001,-1.2007150605631658
0.05450000000000001,-0.09500000000000001,-1.1503245946268656
0.05550000000000001,-0.09500000000000001,-1.1014246503234748
0.056499999999999995,-0.09500000000000001,-1.0536818689683238
0.057499999999999996,-0.09500000000000001,-1.0074058033068425
0.058499999999999996,-0.09500000000000001,-0.9623412383108526
0.0595,-0.09500000000000001,-0.9187073835971717
0.0605,-0.09500000000000001,-0.8763213578671529
0.0615,-0.09500000000000001,-0.8353195593116911
0.0625,-0.09500000000000001,-0.7955852733669315
0.0635,-0.09500000000000001,-0.7571799096875321
0.0645,-0.09500000000000001,-0.7200465752764765
0.0655,-0.09500000000000001,-0.6841795994744276
0.0665,-0.09500000000000001,-0.6495755440945715
0.0675,-0.09500000000000001,-0.6161694757662787
0.0685,-0.09500000000000001,-0.5840051554805019
0.06949999999999999,-0.09500000000000001,-0.5529659525022832
0.0705,-0.09500000000000001,-0.5231368282292316
0.0715,-0.09500000000000001,-0.4943565926973685
0.0725,-0.09500000000000001,-0.4667458405391839
0.0735,-0.09500000000000001,-0.4401053756265786
0.0745,-0.09500000000000001,-0.41458639447589457
0.07550000000000001,-0.09500000000000001,-0.3899575115839453
0.07650000000000001,-0.09500000000000001,-0.36639622034029723
0.07750000000000001,-0.09500000000000001,-0.34364372299119916
0.07850000000000001,-0.09500000000000001,-0.32190035298105896
0.07950000000000002,-0.09500000000000001,-0.300884307101667
0.08050000000000002,-0.09500000000000001,-0.2808144835690199
0.0815,-0.09500000000000001,-0.26139300189252124
0.0825,-0.09500000000000001,-0.24284892879680853
0.0835,-0.09500000000000001,-0.22487982138438278
0.0845,-0.09500000000000001,-0.20771223519302312
0.0855,-0.09500000000000001,-0.1910536981592867
0.08650000000000001,-0.09500000000000001,-0.17511502944664498
0.08750000000000001,-0.09500000000000001,-0.15962300714705277
0.08850000000000001,-0.09500000000000001,-0.14477119256650367
0.08950000000000001,-0.09500000000000001,-0.13029784039988282
0.09050000000000001,-0.09500000000000001,-0.11639530216328657
0.09150000000000001,-0.09500000000000001,-0.10280236944588421
0.09250000000000001,-0.09500000000000001,-0.08969932473541087
0.09350000000000001,-0.09500000000000001,-0.07688976697965104
0.0945,-0.09500000000000001,-0.0644319958896593
0.0955,-0.09500000000000001,-0.0520919954384273
0.0965,-0.09500000000000001,-0.04026413830414075
0.0975,-0.09500000000000001,-0.02855847577661025
0.0985,-0.09500000000000001,-0.017001955800253
0.0995,-0.09500000000000001,-0.005641299195555562
5.0E-4,-0.09300000000000001,-3.9345889331777295
0.0015,-0.09300000000000001,-3.931736213896615
0.0025000000000000005,-0.09300000000000001,-3.9247412555355465
0.0035000000000000005,-0.09300000000000001,-3.9148376748521163
0.0045,-0.09300000000000001,-3.9016516889140522
0.0055000000000000005,-0.09300000000000001,-3.884501846329967
0.006500000000000001,-0.09300000000000001,-3.8647913073122604
0.0075,-0.09300000000000001,-3.841674947818958
0.0085,-0.09300000000000001,-3.8156592887292997
0.009500000000000001,-0.09300000000000001,-3.785474920486311
0.0105,-0.09300000000000001,-3.753846158572108
0.011500000000000002,-0.09300000000000001,-3.7186828882513843
0.0125,-0.09300000000000001,-3.681063112997434
0.013500000000000002,-0.09300000000000001,-3.6402712785210776
0.014499999999999999,-0.09300000000000001,-3.5972732144340633
0.0155,-0.09300000000000001,-3.551334591654459
0.0165,-0.09300000000000001,-3.503297001314001
0.017499999999999998,-0.09300000000000001,-3.4528258236150884
0.0185,-0.09300000000000001,-3.40031173715812
0.019500000000000003,-0.09300000000000001,-3.3457336558013795
0.0205,-0.09300000000000001,-3.289286208896533
0.021500000000000002,-0.09300000000000001,-3.231095798818219
0.022500000000000003,-0.09300000000000001,-3.171260917927319
0.0235,-0.09300000000000001,-3.1099857700497866
0.0245,-0.09300000000000001,-3.0473207213032656
0.025500000000000002,-0.09300000000000001,-2.98350318349559
0.026500000000000003,-0.09300000000000001,-2.9185630413191284
0.027500000000000004,-0.09300000000000001,-2.852753598982313
0.028499999999999998,-0.09300000000000001,-2.786090367123003
0.0295,-0.09300000000000001,-2.718835486999886
0.0305,-0.09300000000000001,-2.6509906478356005
0.0315,-0.09300000000000001,-2.582823068992582
0.0325,-0.09300000000000001,-2.514320663038373
0.0335,-0.09300000000000001,-2.4457522589741254
0.034499999999999996,-0.09300000000000001,-2.3770920762120373
0.0355,-0.09300000000000001,-2.3086074458470383
0.0365,-0.09300000000000001,-2.240259099080855
0.037500000000000006,-0.09300000000000001,-2.1723101012456514
0.038500000000000006,-0.09300000000000001,-2.1047080610970226
0.03950000000000001,-0.09300000000000001,-2.0377093615521713
0.04050000000000001,-0.09300000000000001,-1.9712490254845578
0.0415,-0.09300000000000001,-1.905574696503488
0.0425,-0.09300000000000001,-1.8406095164977954
0.043500000000000004,-0.09300000000000001,-1.7765906928649111
0.044500000000000005,-0.09300000000000001,-1.7134303479274111
0.045500000000000006,-0.09300000000000001,-1.6513539075916017
0.04650000000000001,-0.09300000000000001,-1.5902634733304817
0.0475,-0.09300000000000001,-1.530371679714103
0.0485,-0.09300000000000001,-1.4715717187382324
0.0495,-0.09300000000000001,-1.4140627362906317
0.0505,-0.09300000000000001,-1.3577302107754385
0.051500000000000004,-0.09300000000000001,-1.3027593865237708
0.052500000000000005,-0.09300000000000001,-1.249029278866344
0.053500000000000006,-0.09300000000000001,-1.1967110705518658
0.05450000000000001,-0.09300000000000001,-1.145678589021171
0.05550000000000001,-0.09300000000000001,-1.0960890146590532
0.056499999999999995,-0.09300000000000001,-1.047812258214277
0.057499999999999996,-0.09300000000000001,-1.000991741985783
0.058499999999999996,-0.09300000000000001,-0.9554947010253321
0.0595,-0.09300000000000001,-0.9114511953589884
0.0605,-0.09300000000000001,-0.868726972173035
0.0615,-0.09300000000000001,-0.8274392446968791
0.0625,-0.09300000000000001,-0.7874533877499598
0.0635,-0.09300000000000001,-0.7488743734384599
0.0645,-0.09300000000000001,-0.7115682322891338
0.0655,-0.09300000000000001,-0.6756283645103036
0.0665,-0.09300000000000001,-0.6409223854862183
0.0675,-0.09300000000000001,-0.6075328355764903
0.0685,-0.09300000000000001,-0.5753297059178514
0.06949999999999999,-0.09300000000000001,-0.5443854913856842
0.0705,-0.09300000000000001,-0.5145730874513366
0.0715,-0.09300000000000001,-0.4859560160685459
0.0725,-0.09300000000000001,-0.45841017512729065
0.0735,-0.09300000000000001,-0.43199154697547204
0.0745,-0.09300000000000001,-0.40657862726672056
0.07550000000000001,-0.09300000000000001,-0.38222168512252663
0.07650000000000001,-0.09300000000000001,-0.35880088722695197
0.07750000000000001,-0.09300000000000001,-0.3363624940455731
0.07850000000000001,-0.09300000000000001,-0.3147886605489835
0.07950000000000002,-0.09300000000000001,-0.2941200560005461
0.08050000000000002,-0.09300000000000001,-0.2742463946946329
0.0815,-0.09300000000000001,-0.2551940783679357
0.0825,-0.09300000000000001,-0.23687465673106373
0.0835,-0.09300000000000001,-0.21928346720434733
0.0845,-0.09300000000000001,-0.20237255492279022
0.0855,-0.09300000000000001,-0.18608931048466992
0.08650000000000001,-0.09300000000000001,-0.1704396118725241
0.08750000000000001,-0.09300000000000001,-0.15531589296679588
0.08850000000000001,-0.09300000000000001,-0.14077407695110036
0.08950000000000001,-0.09300000000000001,-0.126672226657372
0.09050000000000001,-0.09300000000000001,-0.11308353386134336
0.09150000000000001,-0.09300000000000001,-0.09987797454383583
0.09250000000000001,-0.09300000000000001,-0.08710666422963764
0.09350000000000001,-0.09300000000000001,-0.0746547361681982
0.0945,-0.09300000000000001,-0.06250581632173814
0.0955,-0.09300000000000001,-0.050603808774353935
0.0965,-0.09300000000000001,-0.03908619650361666
0.0975,-0.09300000000000001,-0.0277157711355437
0.0985,-0.09300000000000001,-0.016433310791231844
0.0995,-0.09300000000000001,-0.005477770263744727
5.0E-4,-0.09100000000000001,-4.037650619290385
0.0015,-0.09100000000000001,-4.034650914935472
0.0025000000000000005,-0.09100000000000001,-4.027282296828217
0.0035000000000000005,-0.09100000000000001,-4.016860479768732
0.0045,-0.09100000000000001,-4.002959428889134
0.0055000000000000005,-0.09100000000000001,-3.9850411064271336
0.006500000000000001,-0.09100000000000001,-3.9645837994862885
0.0075,-0.09100000000000001,-3.939916859773891
0.0085,-0.09100000000000001,-3.912252802225755
0.009500000000000001,-0.09100000000000001,-3.881551059733603
0.0105,-0.09100000000000001,-3.847439341551523
0.011500000000000002,-0.09100000000000001,-3.8105794690703516
0.0125,-0.09100000000000001,-3.7710790097946805
0.013500000000000002,-0.09100000000000001,-3.7280858308145772
0.014499999999999999,-0.09100000000000001,-3.683110565245224
0.0155,-0.09100000000000001,-3.6346584316887722
0.0165,-0.09100000000000001,-3.5845977355379155
0.017499999999999998,-0.09100000000000001,-3.53121240552554
0.0185,-0.09100000000000001,-3.4764063271867234
0.019500000000000003,-0.09100000000000001,-3.418824543119889
0.0205,-0.09100000000000001,-3.3599307735791255
0.021500000000000002,-0.09100000000000001,-3.2986025189306516
0.022500000000000003,-0.09100000000000001,-3.236220534617091
0.0235,-0.09100000000000001,-3.1717097366923612
0.0245,-0.09100000000000001,-3.1064383178929167
0.025500000000000002,-0.09100000000000001,-3.039329431963823
0.026500000000000003,-0.09100000000000001,-2.971760038307509
0.027500000000000004,-0.09100000000000001,-2.902645423316768
0.028499999999999998,-0.09100000000000001,-2.833366247378394
0.0295,-0.09100000000000001,-2.7628332156905957
0.0305,-0.09100000000000001,-2.692417742957178
0.0315,-0.09100000000000001,-2.6210369193672416
0.0325,-0.09100000000000001,-2.5500386773493595
0.0335,-0.09100000000000001,-2.478356407473199
0.034499999999999996,-0.09100000000000001,-2.4073015417013077
0.0355,-0.09100000000000001,-2.335832907328417
0.0365,-0.09100000000000001,-2.265213838020211
0.037500000000000006,-0.09100000000000001,-2.1944367841450494
0.038500000000000006,-0.09100000000000001,-2.1247069498014155
0.03950000000000001,-0.09100000000000001,-2.055057562313812
0.04050000000000001,-0.09100000000000001,-1.98662734057581
0.0415,-0.09100000000000001,-1.9184963355515878
0.0425,-0.09100000000000001,-1.851730157635008
0.043500000000000004,-0.09100000000000001,-1.785460579895621
0.044500000000000005,-0.09100000000000001,-1.7206752136664758
0.045500000000000006,-0.09100000000000001,-1.6565612993369205
0.04650000000000001,-0.09100000000000001,-1.5940252372000143
0.0475,-0.09100000000000001,-1.5323123555362341
0.0485,-0.09100000000000001,-1.4722462115425756
0.0495,-0.09100000000000001,-1.413131773737089
0.0505,-0.09100000000000001,-1.3557095694338188
0.051500000000000004,-0.09100000000000001,-1.2993447713886208
0.052500000000000005,-0.09100000000000001,-1.2446959739939414
0.053500000000000006,-0.09100000000000001,-1.1911882277780836
0.05450000000000001,-0.09100000000000001,-1.1394003963522625
0.05550000000000001,-0.09100000000000001,-1.0888163011169707
0.056499999999999995,-0.09100000000000001,-1.0399381954580076
0.057499999999999996,-0.09100000000000001,-0.9923069012634151
0.058499999999999996,-0.09100000000000001,-0.9463519136652273
0.0595,-0.09100000000000001,-0.9016687400988067
0.0605,-0.09100000000000001,-0.8586185202987676
0.0615,-0.09100000000000001,-0.816848704420575
0.0625,-0.09100000000000001,-0.7766568618062192
0.0635,-0.09100000000000001,-0.7377393252334646
0.0645,-0.09100000000000001,-0.7003351088727823
0.0655,-0.09100000000000001,-0.6641861508680951
0.0665,-0.09100000000000001,-0.629478029735549
0.0675,-0.09100000000000001,-0.5959948934757113
0.0685,-0.09100000000000001,-0.5638739383540443
0.06949999999999999,-0.09100000000000001,-0.5329382208991178
0.0705,-0.09100000000000001,-0.5032812031249728
0.0715,-0.09100000000000001,-0.4747619931417832
0.0725,-0.09100000000000001,-0.4474342541705902
0.0735,-0.09100000000000001,-0.4211909875482764
0.0745,-0.09100000000000001,-0.3960491751054528
0.07550000000000001,-0.09100000000000001,-0.3719339723164931
0.07650000000000001,-0.09100000000000001,-0.3488289571622913
0.07750000000000001,-0.09100000000000001,-0.32668795644268733
0.07850000000000001,-0.09100000000000001,-0.30546968326599794
0.07950000000000002,-0.09100000000000001,-0.28514193181934455
0.08050000000000002,-0.09100000000000001,-0.26566099843867713
0.0815,-0.09100000000000001,-0.24698077904101043
0.0825,-0.09100000000000001,-0.22908757928948714
0.0835,-0.09100000000000001,-0.21188911482236297
0.0845,-0.09100000000000001,-0.1954299727699888
0.0855,-0.09100000000000001,-0.1795533786601862
0.08650000000000001,-0.09100000000000001,-0.164366044343217
0.08750000000000001,-0.09100000000000001,-0.14966318936579665
0.08850000000000001,-0.09100000000000001,-0.13559135769004546
0.08950000000000001,-0.09100000000000001,-0.12194176750536992
0.09050000000000001,-0.09100000000000001,-0.10881962034811751
0.09150000000000001,-0.09100000000000001,-0.09603508422071834
0.09250000000000001,-0.09100000000000001,-0.08366797034306472
0.09350000000000001,-0.09100000000000001,-0.07174490713904955
0.0945,-0.09100000000000001,-0.06006040450531498
0.0955,-0.09100000000000001,-0.048590339813164726
0.0965,-0.09100000000000001,-0.037520621027059504
0.0975,-0.09100000000000001,-0.026598661517942487
0.0985,-0.09100000000000001,-0.01577344615079897
0.0995,-0.09100000000000001,-0.005257815383600287
5.0E-4,-0.08900000000000001,-4.169128913838188
0.0015,-0.08900000000000001,-4.165934716208676
0.0025000000000000005,-0.08900000000000001,-4.158087469276183
0.0035000000000000005,-0.08900000000000001,-4.147004014296241
0.0045,-0.08900000000000001,-4.132178975711903
0.0055000000000000005,-0.08900000000000001,-4.113125382555516
0.006500000000000001,-0.08900000000000001,-4.091371928025915
0.0075,-0.08900000000000001,-4.065068615855451
0.0085,-0.08900000000000001,-4.035777217011828
0.009500000000000001,-0.08900000000000001,-4.003242234847376
0.0105,-0.08900000000000001,-3.9662663359066244
0.011500000000000002,-0.08900000000000001,-3.9270727656106734
0.0125,-0.08900000000000001,-3.8839604664100116
0.013500000000000002,-0.08900000000000001,-3.8391899089528274
