% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 20 2023, 15:17"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, r component"
% Length unit,m
% R,Z,mfnc.Br (G)
5.0E-4,-0.09900000000000002,0.0013973453678712416
0.0015,-0.09900000000000002,0.003570161307185878
0.0025000000000000005,-0.09900000000000002,0.008452484041443515
0.0035000000000000005,-0.09900000000000002,0.009655724969655728
0.0045,-0.09900000000000002,0.014718290741933662
0.0055000000000000005,-0.09900000000000002,0.015825472087582258
0.006500000000000001,-0.09900000000000002,0.02065109322664693
0.0075,-0.09900000000000002,0.02180639506145527
0.0085,-0.09900000000000002,0.026454554448323144
0.009500000000000001,-0.09900000000000002,0.0275213183298607
0.0105,-0.09900000000000002,0.03195281613158926
0.011500000000000002,-0.09900000000000002,0.03295250556015626
0.0125,-0.09900000000000002,0.037114556317304946
0.013500000000000002,-0.09900000000000002,0.038056041483117566
0.014499999999999999,-0.09900000000000002,0.0419157613132689
0.0155,-0.09900000000000002,0.04278687425900752
0.0165,-0.09900000000000002,0.04631467044224771
0.017499999999999998,-0.09900000000000002,0.04710639161587999
0.0185,-0.09900000000000002,0.050277608935832115
0.019500000000000003,-0.09900000000000002,0.05098202577567704
0.0205,-0.09900000000000002,0.05377701629309698
0.021500000000000002,-0.09900000000000002,0.05439067644761095
0.022500000000000003,-0.09900000000000002,0.05679450351505347
0.0235,-0.09900000000000002,0.057314808054578496
0.0245,-0.09900000000000002,0.059318754102612906
0.025500000000000002,-0.09900000000000002,0.05974430235342817
0.026500000000000003,-0.09900000000000002,0.06134538462094798
0.027500000000000004,-0.09900000000000002,0.06167619774606571
0.028499999999999998,-0.09900000000000002,0.06287724611881955
0.0295,-0.09900000000000002,0.06311466860487694
0.0305,-0.09900000000000002,0.06392400918902731
0.0315,-0.09900000000000002,0.06407062839538685
0.0325,-0.09900000000000002,0.06450166686718631
0.0335,-0.09900000000000002,0.06456120391361238
0.034499999999999996,-0.09900000000000002,0.06463190923957551
0.0355,-0.09900000000000002,0.06460908844616178
0.0365,-0.09900000000000002,0.06434139734148404
0.037500000000000006,-0.09900000000000002,0.06424179922971737
0.038500000000000006,-0.09900000000000002,0.06366096341336563
0.03950000000000001,-0.09900000000000002,0.06349086676149376
0.04050000000000001,-0.09900000000000002,0.06262476621740251
