% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 14 2023, 19:01"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, r component"
% Length unit,m
% R,Z,mfnc.Br (G)
5.0E-4,-0.09900000000000002,0.002614399749182079
0.0015,-0.09900000000000002,0.0067068866790095626
0.0025000000000000005,-0.09900000000000002,0.01576474835766731
0.0035000000000000005,-0.09900000000000002,0.01807578432834534
0.0045,-0.09900000000000002,0.027494609077130975
0.0055000000000000005,-0.09900000000000002,0.02955552174317797
0.006500000000000001,-0.09900000000000002,0.0385438479192665
0.0075,-0.09900000000000002,0.04068384756097633
0.0085,-0.09900000000000002,0.04932129974226388
0.009500000000000001,-0.09900000000000002,0.051299587905279394
0.0105,-0.09900000000000002,0.0595011771976224
0.011500000000000002,-0.09900000000000002,0.06135512009449275
0.0125,-0.09900000000000002,0.06901999648766918
0.013500000000000002,-0.09900000000000002,0.07075561983250528
0.014499999999999999,-0.09900000000000002,0.07782480950093074
0.0155,-0.09900000000000002,0.0794197083707233
0.0165,-0.09900000000000002,0.08583890403916608
0.017499999999999998,-0.09900000000000002,0.08727382170106918
0.0185,-0.09900000000000002,0.09299792681068302
0.019500000000000003,-0.09900000000000002,0.09426344269858226
0.0205,-0.09900000000000002,0.09925754520309957
0.021500000000000002,-0.09900000000000002,0.10034789366482527
0.022500000000000003,-0.09900000000000002,0.10458849650822795
0.0235,-0.09900000000000002,0.10549947876175825
0.0245,-0.09900000000000002,0.10897496772699966
0.025500000000000002,-0.09900000000000002,0.10970533196954553
0.026500000000000003,-0.09900000000000002,0.11241595767403491
0.027500000000000004,-0.09900000000000002,0.11296716732869237
0.028499999999999998,-0.09900000000000002,0.11492445510606611
0.0295,-0.09900000000000002,0.11530051938872582
0.0305,-0.09900000000000002,0.11652641801721327
0.0315,-0.09900000000000002,0.11673367155044446
0.0325,-0.09900000000000002,0.11725950297666579
0.0335,-0.09900000000000002,0.11730634123964495
0.034499999999999996,-0.09900000000000002,0.11717159295142716
0.0355,-0.09900000000000002,0.11706817522927679
0.0365,-0.09900000000000002,0.11631918192198987
0.037500000000000006,-0.09900000000000002,0.11607711325059519
0.038500000000000006,-0.09900000000000002,0.11476567553561144
0.03950000000000001,-0.09900000000000002,0.11439767903625551
0.04050000000000001,-0.09900000000000002,0.11257966576627941
0.0415,-0.09900000000000002,0.11209925614175702
0.0425,-0.09900000000000002,0.10983323368667187
0.043500000000000004,-0.09900000000000002,0.1092544016318009
0.044500000000000005,-0.09900000000000002,0.10660032852144444
0.045500000000000006,-0.09900000000000002,0.10593724444848876
0.04650000000000001,-0.09900000000000002,0.10295526360947957
0.0475,-0.09900000000000002,0.102222007501213
0.0485,-0.09900000000000002,0.0989713613236237
0.0495,-0.09900000000000002,0.09818168381413789
0.0505,-0.09900000000000002,0.09471976996190014
0.051500000000000004,-0.09900000000000002,0.09388688801117236
0.052500000000000005,-0.09900000000000002,0.09026846666906392
0.053500000000000006,-0.09900000000000002,0.08940489553641298
0.05450000000000001,-0.09900000000000002,0.08568145203877792
0.05550000000000001,-0.09900000000000002,0.08479887374965638
0.056499999999999995,-0.09900000000000002,0.08101813454278788
0.057499999999999996,-0.09900000000000002,0.08012730173759046
0.058499999999999996,-0.09900000000000002,0.07633289658388595
0.0595,-0.09900000000000002,0.07544356957136049
0.0605,-0.09900000000000002,0.07167482891249968
0.0615,-0.09900000000000002,0.07079574293813189
0.0625,-0.09900000000000002,0.06708761641968886
0.0635,-0.09900000000000002,0.0662264755982046
0.0645,-0.09900000000000002,0.06260955587466444
0.0655,-0.09900000000000002,0.06177304990668875
0.0665,-0.09900000000000002,0.058273684899310695
0.0675,-0.09900000000000002,0.05746752457474437
0.0685,-0.09900000000000002,0.05410800116389459
0.06949999999999999,-0.09900000000000002,0.05333696864186082
0.0705,-0.09900000000000002,0.05013575172649495
0.0715,-0.09900000000000002,0.04940376049294782
0.0725,-0.09900000000000002,0.04637577427966548
0.0735,-0.09900000000000002,0.045685936371357934
0.0745,-0.09900000000000002,0.04284286646737122
0.07550000000000001,-0.09900000000000002,0.04219756881842978
0.07650000000000001,-0.09900000000000002,0.039548219165889305
0.07750000000000001,-0.09900000000000002,0.03894915409539854
0.07850000000000001,-0.09900000000000002,0.03649983329046451
0.07950000000000002,-0.09900000000000002,0.03594801002720974
0.08050000000000002,-0.09900000000000002,0.033702899014661905
0.0815,-0.09900000000000002,0.033198681861722264
0.0825,-0.09900000000000002,0.03116025709757446
0.0835,-0.09900000000000002,0.030703374139768952
0.0845,-0.09900000000000002,0.02887231734471183
0.0855,-0.09900000000000002,0.028461210665082854
0.08650000000000001,-0.09900000000000002,0.026837741814958974
0.08750000000000001,-0.09900000000000002,0.02647109442058099
0.08850000000000001,-0.09900000000000002,0.02505266817189564
0.08950000000000001,-0.09900000000000002,0.024729329249774584
0.09050000000000001,-0.09900000000000002,0.023512697214146675
0.09150000000000001,-0.09900000000000002,0.023232570297962038
0.09250000000000001,-0.09900000000000002,0.022211308919961825
0.09350000000000001,-0.09900000000000002,0.021973518208283475
0.0945,-0.09900000000000002,0.021149230371067133
0.0955,-0.09900000000000002,0.020938278494345416
0.0965,-0.09900000000000002,0.020319587206829737
0.0975,-0.09900000000000002,0.02012771457363226
0.0985,-0.09900000000000002,0.01969200298822921
0.0995,-0.09900000000000002,0.01953868021349846
5.0E-4,-0.09700000000000002,0.008718372495138791
0.0015,-0.09700000000000002,0.03025522534699447
0.0025000000000000005,-0.09700000000000002,0.04349483924752956
0.0035000000000000005,-0.09700000000000002,0.061143658824932084
0.0045,-0.09700000000000002,0.07590407513285824
0.0055000000000000005,-0.09700000000000002,0.095134805254901
0.006500000000000001,-0.09700000000000002,0.11084116929233846
0.0075,-0.09700000000000002,0.1284755233609652
0.0085,-0.09700000000000002,0.14322481879854246
0.009500000000000001,-0.09700000000000002,0.16016768870606762
0.0105,-0.09700000000000002,0.1741211072041665
0.011500000000000002,-0.09700000000000002,0.1900486907025253
0.0125,-0.09700000000000002,0.20313345516545475
0.013500000000000002,-0.09700000000000002,0.21792799006611727
0.014499999999999999,-0.09700000000000002,0.23002323735609034
0.0155,-0.09700000000000002,0.24356680896265503
0.0165,-0.09700000000000002,0.2545572549774844
0.017499999999999998,-0.09700000000000002,0.2667493997767048
0.0185,-0.09700000000000002,0.27654468972519997
0.019500000000000003,-0.09700000000000002,0.2873021916936869
0.0205,-0.09700000000000002,0.29584525268117484
0.021500000000000002,-0.09700000000000002,0.30510646827478405
0.022500000000000003,-0.09700000000000002,0.3123573325843836
0.0235,-0.09700000000000002,0.32008706433749473
0.0245,-0.09700000000000002,0.3260261377083366
0.025500000000000002,-0.09700000000000002,0.33221341628673773
0.026500000000000003,-0.09700000000000002,0.33684142780129195
0.027500000000000004,-0.09700000000000002,0.34149872403428866
0.028499999999999998,-0.09700000000000002,0.34483574527316024
0.0295,-0.09700000000000002,0.3479974533862332
0.0305,-0.09700000000000002,0.35008143958456117
0.0315,-0.09700000000000002,0.3518019401742903
0.0325,-0.09700000000000002,0.35268691778138195
0.0335,-0.09700000000000002,0.3530382753218506
0.034499999999999996,-0.09700000000000002,0.3527922601136387
0.0355,-0.09700000000000002,0.35186165016311377
0.0365,-0.09700000000000002,0.35056437522384326
0.037500000000000006,-0.09700000000000002,0.34845133762942165
0.038500000000000006,-0.09700000000000002,0.34619187421616265
0.03950000000000001,-0.09700000000000002,0.34300548892615657
0.04050000000000001,-0.09700000000000002,0.33987984068159005
0.0415,-0.09700000000000002,0.33573591790521734
0.0425,-0.09700000000000002,0.331844663229801
0.043500000000000004,-0.09700000000000002,0.32686303119306054
0.044500000000000005,-0.09700000000000002,0.32230907999132563
0.045500000000000006,-0.09700000000000002,0.316611042002752
0.04650000000000001,-0.09700000000000002,0.31149756222243846
0.0475,-0.09700000000000002,0.3052035811166851
0.0485,-0.09700000000000002,0.299632138335984
0.0495,-0.09700000000000002,0.29285979161283393
0.0505,-0.09700000000000002,0.28692873223017373
0.051500000000000004,-0.09700000000000002,0.27979096626188277
0.052500000000000005,-0.09700000000000002,0.27359406233183764
0.053500000000000006,-0.09700000000000002,0.2661977597204199
0.05450000000000001,-0.09700000000000002,0.25982312182880113
0.05550000000000001,-0.09700000000000002,0.2522679830143294
0.056499999999999995,-0.09700000000000002,0.24579723725951594
0.057499999999999996,-0.09700000000000002,0.23817496628873175
0.058499999999999996,-0.09700000000000002,0.2316826827748229
0.0595,-0.09700000000000002,0.22407645803448734
0.0605,-0.09700000000000002,0.2176298114570556
0.0615,-0.09700000000000002,0.21011401527316204
0.0625,-0.09700000000000002,0.2037726532216345
0.0635,-0.09700000000000002,0.19641282948735217
0.0645,-0.09700000000000002,0.19022892091760363
0.0655,-0.09700000000000002,0.18308192719184077
0.0665,-0.09700000000000002,0.17710036195704612
0.0675,-0.09700000000000002,0.17021468141837853
0.0685,-0.09700000000000002,0.164473391722182
0.06949999999999999,-0.09700000000000002,0.15788957241481208
0.0705,-0.09700000000000002,0.15241994007226328
0.0715,-0.09700000000000002,0.14617114163577757
0.0725,-0.09700000000000002,0.14099846627633747
0.0735,-0.09700000000000002,0.1351110615105875
0.0745,-0.09700000000000002,0.13025508358884275
0.07550000000000001,-0.09700000000000002,0.12474932027312377
0.07650000000000001,-0.09700000000000002,0.120224723054762
0.07750000000000001,-0.09700000000000002,0.11511546817442746
0.07850000000000001,-0.09700000000000002,0.11093229886108114
0.07950000000000002,-0.09700000000000002,0.10622985996159026
0.08050000000000002,-0.09700000000000002,0.10239395191502569
0.0815,-0.09700000000000002,0.09810472191439745
0.0825,-0.09700000000000002,0.09461836685551285
0.0835,-0.09700000000000002,0.09074467169385367
0.0845,-0.09700000000000002,0.08760652967596821
0.0855,-0.09700000000000002,0.0841506537625036
0.08650000000000001,-0.09700000000000002,0.08135428136325952
0.08750000000000001,-0.09700000000000002,0.07831428821028942
0.08850000000000001,-0.09700000000000002,0.0758550121010662
0.08950000000000001,-0.09700000000000002,0.07322445482248689
0.09050000000000001,-0.09700000000000002,0.07109762180297734
0.09150000000000001,-0.09700000000000002,0.06886505642729819
0.09250000000000001,-0.09700000000000002,0.06706777197423072
0.09350000000000001,-0.09700000000000002,0.06521428086104407
0.0945,-0.09700000000000002,0.06374134215321733
0.0955,-0.09700000000000002,0.06229243039153561
0.0965,-0.09700000000000002,0.06109142711109486
0.0975,-0.09700000000000002,0.06004154064266421
0.0985,-0.09700000000000002,0.05915090665337241
0.0995,-0.09700000000000002,0.05838317471198089
5.0E-4,-0.09500000000000001,0.014767172635353232
0.0015,-0.09500000000000001,0.04400287249271414
0.0025000000000000005,-0.09500000000000001,0.07341799866019927
0.0035000000000000005,-0.09500000000000001,0.10286433116354213
0.0045,-0.09500000000000001,0.1307765253979732
0.0055000000000000005,-0.09500000000000001,0.16030682232417842
0.006500000000000001,-0.09500000000000001,0.18755697588044715
0.0075,-0.09500000000000001,0.21552878009142454
0.0085,-0.09500000000000001,0.24197747334646827
0.009500000000000001,-0.09500000000000001,0.2689228158407142
0.0105,-0.09500000000000001,0.2937870024201184
0.011500000000000002,-0.09500000000000001,0.3191656642654375
0.0125,-0.09500000000000001,0.34240169391717123
0.013500000000000002,-0.09500000000000001,0.36604232654053265
0.014499999999999999,-0.09500000000000001,0.3874602295707219
0.0155,-0.09500000000000001,0.4091317366845649
0.0165,-0.09500000000000001,0.42857115462709156
0.017499999999999998,-0.09500000000000001,0.44808587537888334
0.0185,-0.09500000000000001,0.46540358384613617
0.019500000000000003,-0.09500000000000001,0.48260307677261477
0.0205,-0.09500000000000001,0.4976944239378727
0.021500000000000002,-0.09500000000000001,0.5124851483580556
0.022500000000000003,-0.09500000000000001,0.5252755973763118
0.0235,-0.09500000000000001,0.5376010212843317
0.0245,-0.09500000000000001,0.548056858086685
0.025500000000000002,-0.09500000000000001,0.5579001623969378
0.026500000000000003,-0.09500000000000001,0.5660239280552503
0.027500000000000004,-0.09500000000000001,0.5734066116750485
0.028499999999999998,-0.09500000000000001,0.5792352707622802
0.0295,-0.09500000000000001,0.5842142658101313
0.0305,-0.09500000000000001,0.5878167173534501
0.0315,-0.09500000000000001,0.5904811911545885
0.0325,-0.09500000000000001,0.5919549680014945
0.0335,-0.09500000000000001,0.5924225518915236
0.034499999999999996,-0.09500000000000001,0.5918900625470503
0.0355,-0.09500000000000001,0.5903026463016067
0.0365,-0.09500000000000001,0.5879070764310483
0.037500000000000006,-0.09500000000000001,0.584426324841842
0.038500000000000006,-0.09500000000000001,0.5803273532337186
0.03950000000000001,-0.09500000000000001,0.5751301048171606
0.04050000000000001,-0.09500000000000001,0.5694995786578602
0.0415,-0.09500000000000001,0.5627732767055558
0.0425,-0.09500000000000001,0.5557909812752113
0.043500000000000004,-0.09500000000000001,0.5477292733765445
0.044500000000000005,-0.09500000000000001,0.5395789153516205
0.045500000000000006,-0.09500000000000001,0.530377538032739
0.04650000000000001,-0.09500000000000001,0.5212430416373661
0.0475,-0.09500000000000001,0.5110960838671162
0.0485,-0.09500000000000001,0.5011582767374453
0.0495,-0.09500000000000001,0.49025489155805196
0.0505,-0.09500000000000001,0.4796886340191247
0.051500000000000004,-0.09500000000000001,0.4682102427308451
0.052500000000000005,-0.09500000000000001,0.45718203134836555
0.053500000000000006,-0.09500000000000001,0.44530004120680705
0.05450000000000001,-0.09500000000000001,0.43396609643263545
0.05550000000000001,-0.09500000000000001,0.4218401315667672
0.056499999999999995,-0.09500000000000001,0.4103449607034479
0.057499999999999996,-0.09500000000000001,0.39812158779896856
0.058499999999999996,-0.09500000000000001,0.38659699904115685
0.0595,-0.09500000000000001,0.3744089146992082
0.0605,-0.09500000000000001,0.36297344593697733
