% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 14 2023, 19:01"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, z component"
% Length unit,m
% R,Z,mfnc.Bz (G)
5.0E-4,-0.09900000000000002,-6.773814920060338
0.0015,-0.09900000000000002,-6.768996855970122
0.0025000000000000005,-0.09900000000000002,-6.757326155196526
0.0035000000000000005,-0.09900000000000002,-6.740566048501046
0.0045,-0.09900000000000002,-6.716872528321335
0.0055000000000000005,-0.09900000000000002,-6.688363561367715
0.006500000000000001,-0.09900000000000002,-6.653748577621752
0.0075,-0.09900000000000002,-6.614186872146793
0.0085,-0.09900000000000002,-6.568856923602677
0.009500000000000001,-0.09900000000000002,-6.518545975042526
0.0105,-0.09900000000000002,-6.4629025872171395
0.011500000000000002,-0.09900000000000002,-6.402445205526797
0.0125,-0.09900000000000002,-6.337048876587322
0.013500000000000002,-0.09900000000000002,-6.2671150202511905
0.014499999999999999,-0.09900000000000002,-6.192646219363586
0.0155,-0.09900000000000002,-6.113964064773897
0.0165,-0.09900000000000002,-6.031175697265486
0.017499999999999998,-0.09900000000000002,-5.944549403942634
0.0185,-0.09900000000000002,-5.854261780831577
0.019500000000000003,-0.09900000000000002,-5.760554684923451
0.0205,-0.09900000000000002,-5.663643905377519
0.021500000000000002,-0.09900000000000002,-5.563759900743149
0.022500000000000003,-0.09900000000000002,-5.461143480501754
0.0235,-0.09900000000000002,-5.35601489680688
0.0245,-0.09900000000000002,-5.248632184573888
0.025500000000000002,-0.09900000000000002,-5.139205622745981
0.026500000000000003,-0.09900000000000002,-5.028003039818152
0.027500000000000004,-0.09900000000000002,-4.91522465155371
0.028499999999999998,-0.09900000000000002,-4.801141323071386
0.0295,-0.09900000000000002,-4.6859428883467915
0.0305,-0.09900000000000002,-4.569897185859335
0.0315,-0.09900000000000002,-4.453183239014933
0.0325,-0.09900000000000002,-4.336060510244854
0.0335,-0.09900000000000002,-4.218696760982316
0.034499999999999996,-0.09900000000000002,-4.101338465377973
0.0355,-0.09900000000000002,-3.984141711547731
0.0365,-0.09900000000000002,-3.867336126041798
0.037500000000000006,-0.09900000000000002,-3.751065796271317
0.038500000000000006,-0.09900000000000002,-3.635540397602266
0.03950000000000001,-0.09900000000000002,-3.520891802232371
0.04050000000000001,-0.09900000000000002,-3.40730737391044
0.0415,-0.09900000000000002,-3.294906684740833
0.0425,-0.09900000000000002,-3.183853141132594
0.043500000000000004,-0.09900000000000002,-3.0742540666475184
0.044500000000000005,-0.09900000000000002,-2.9662479360638043
0.045500000000000006,-0.09900000000000002,-2.8599300111426715
0.04650000000000001,-0.09900000000000002,-2.755413476105065
0.0475,-0.09900000000000002,-2.652781845275595
0.0485,-0.09900000000000002,-2.5521232026124667
0.0495,-0.09900000000000002,-2.453509744653713
0.0505,-0.09900000000000002,-2.3570051214414987
0.051500000000000004,-0.09900000000000002,-2.2626707409878724
0.052500000000000005,-0.09900000000000002,-2.1705468847505975
