% Model,CdMOT_permanent_magnets_Sid.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 8 2023, 12:18"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, r component"
% Length unit,m
% R,Z,mfnc.Br (G)
0.09250000000000001,-0.09500000000000001,0.0704231062521602
0.09350000000000001,-0.09500000000000001,0.06851653803801822
0.0945,-0.09500000000000001,0.06691547251270188
0.0955,-0.09500000000000001,0.06543115406604473
0.0965,-0.09500000000000001,0.06410363740233806
0.0975,-0.09500000000000001,0.06301753231204833
0.0985,-0.09500000000000001,0.062027433087707515
0.0995,-0.09500000000000001,0.06127928221816299
5.0E-4,-0.09300000000000001,0.013296607306298136
0.0015,-0.09300000000000001,0.039656258173172254
0.0025000000000000005,-0.09300000000000001,0.0660996883802761
0.0035000000000000005,-0.09300000000000001,0.09248637436631538
0.0045,-0.09300000000000001,0.11806278556851468
0.0055000000000000005,-0.09300000000000001,0.1439643743656632
0.006500000000000001,-0.09300000000000001,0.16952572336447555
0.0075,-0.09300000000000001,0.19321619961696584
0.0085,-0.09300000000000001,0.21889414859605236
0.009500000000000001,-0.09300000000000001,0.24155684660088897
0.0105,-0.09300000000000001,0.2647033192952857
0.011500000000000002,-0.09300000000000001,0.2865639529942036
0.0125,-0.09300000000000001,0.3095991882662761
0.013500000000000002,-0.09300000000000001,0.3285727653015178
0.014499999999999999,-0.09300000000000001,0.34987466190846384
0.0155,-0.09300000000000001,0.3672631505830586
0.0165,-0.09300000000000001,0.3866044241704933
0.017499999999999998,-0.09300000000000001,0.4022689455413143
0.0185,-0.09300000000000001,0.4195011309858136
0.019500000000000003,-0.09300000000000001,0.43329806570658574
0.0205,-0.09300000000000001,0.448287084277108
0.021500000000000002,-0.09300000000000001,0.4601403605309247
0.022500000000000003,-0.09300000000000001,0.4728101246260988
0.0235,-0.09300000000000001,0.4826717912518933
0.0245,-0.09300000000000001,0.4929884361148133
0.025500000000000002,-0.09300000000000001,0.5008452955610974
0.026500000000000003,-0.09300000000000001,0.5088135173850786
0.027500000000000004,-0.09300000000000001,0.5146840657689554
0.028499999999999998,-0.09300000000000001,0.5203438484706279
0.0295,-0.09300000000000001,0.5242752687312284
0.0305,-0.09300000000000001,0.5276990291732435
0.0315,-0.09300000000000001,0.5297645479781083
0.0325,-0.09300000000000001,0.5310536992927036
0.0335,-0.09300000000000001,0.5313495382889453
0.034499999999999996,-0.09300000000000001,0.5306305122604458
0.0355,-0.09300000000000001,0.5292724384884128
0.0365,-0.09300000000000001,0.5266924361999158
0.037500000000000006,-0.09300000000000001,0.5238120998524098
0.038500000000000006,-0.09300000000000001,0.5195346568411942
0.03950000000000001,-0.09300000000000001,0.5152758345447017
0.04050000000000001,-0.09300000000000001,0.5094763643345497
0.0415,-0.09300000000000001,0.5039912354235773
0.0425,-0.09300000000000001,0.4968526882409744
0.043500000000000004,-0.09300000000000001,0.490298255239796
0.044500000000000005,-0.09300000000000001,0.4820070151624458
0.045500000000000006,-0.09300000000000001,0.47454176359248096
0.04650000000000001,-0.09300000000000001,0.4652838856221654
0.0475,-0.09300000000000001,0.45706475906403277
0.0485,-0.09300000000000001,0.44702262307785645
0.0495,-0.09300000000000001,0.43820236914703803
0.0505,-0.09300000000000001,0.42755180341179366
0.051500000000000004,-0.09300000000000001,0.4182767254970689
0.052500000000000005,-0.09300000000000001,0.40718462772939956
0.053500000000000006,-0.09300000000000001,0.39759275831111995
0.05450000000000001,-0.09300000000000001,0.3862152205775975
0.05550000000000001,-0.09300000000000001,0.3764349143582116
0.056499999999999995,-0.09300000000000001,0.36491583880466577
0.057499999999999996,-0.09300000000000001,0.35506476916151
0.058499999999999996,-0.09300000000000001,0.34353494590776473
0.0595,-0.09300000000000001,0.33371947637411953
0.0605,-0.09300000000000001,0.3222960829390109
0.0615,-0.09300000000000001,0.3126109766875372
0.0625,-0.09300000000000001,0.3013974500122565
0.0635,-0.09300000000000001,0.2919258745520716
0.0645,-0.09300000000000001,0.28101210187589065
0.0655,-0.09300000000000001,0.27182588302194205
0.0665,-0.09300000000000001,0.2612886542726333
0.0675,-0.09300000000000001,0.2524487349770415
0.0685,-0.09300000000000001,0.2423523614301504
0.06949999999999999,-0.09300000000000001,0.23390945230284857
0.0705,-0.09300000000000001,0.2243065130249127
0.0715,-0.09300000000000001,0.21630189129229235
0.0725,-0.09300000000000001,0.20723413165742557
0.0735,-0.09300000000000001,0.19970050052767277
0.0745,-0.09300000000000001,0.19119984079808738
0.07550000000000001,-0.09300000000000001,0.18416216056102766
0.07650000000000001,-0.09300000000000001,0.17625196524632414
0.07750000000000001,-0.09300000000000001,0.16972827334734125
0.07850000000000001,-0.09300000000000001,0.16242458590126935
0.07950000000000002,-0.09300000000000001,0.1564271329398518
0.08050000000000002,-0.09300000000000001,0.1497388720220288
0.0815,-0.09300000000000001,0.1442751670673326
0.0825,-0.09300000000000001,0.1382043833505429
0.0835,-0.09300000000000001,0.13327768500686443
0.0845,-0.09300000000000001,0.12782106137812077
0.0855,-0.09300000000000001,0.12342958850870005
0.08650000000000001,-0.09300000000000001,0.11858071324810172
0.08750000000000001,-0.09300000000000001,0.11471804353538335
0.08850000000000001,-0.09300000000000001,0.11046086439012434
0.08950000000000001,-0.09300000000000001,0.1071235789399851
0.09050000000000001,-0.09300000000000001,0.1034344160812698
0.09150000000000001,-0.09300000000000001,0.10060213518497241
0.09250000000000001,-0.09300000000000001,0.09753896568103203
0.09350000000000001,-0.09300000000000001,0.09504746752216309
0.0945,-0.09300000000000001,0.09277013550466508
0.0955,-0.09300000000000001,0.09076097090881893
0.0965,-0.09300000000000001,0.0888381550544521
0.0975,-0.09300000000000001,0.08735671106643114
0.0985,-0.09300000000000001,0.08603917725050766
0.0995,-0.09300000000000001,0.08493348112989943
5.0E-4,-0.09100000000000001,0.017422175729446533
0.0015,-0.09100000000000001,0.05203630206058107
0.0025000000000000005,-0.09100000000000001,0.08666738060360185
0.0035000000000000005,-0.09100000000000001,0.12116480386400647
0.0045,-0.09100000000000001,0.15490717464116519
0.0055000000000000005,-0.09100000000000001,0.18853904380430117
0.006500000000000001,-0.09100000000000001,0.2219809130593994
0.0075,-0.09100000000000001,0.2537771464199545
0.0085,-0.09100000000000001,0.2859496908399986
0.009500000000000001,-0.09100000000000001,0.31711473982516525
0.0105,-0.09100000000000001,0.3468355566032821
0.011500000000000002,-0.09100000000000001,0.3758462279125482
0.0125,-0.09100000000000001,0.40341297076652405
0.013500000000000002,-0.09100000000000001,0.43156280573431416
0.014499999999999999,-0.09100000000000001,0.4559202494426845
0.0155,-0.09100000000000001,0.48243093515711016
0.0165,-0.09100000000000001,0.5042212475624147
0.017499999999999998,-0.09100000000000001,0.5281516482458718
0.0185,-0.09100000000000001,0.5473577801810328
0.019500000000000003,-0.09100000000000001,0.5684331412911348
0.0205,-0.09100000000000001,0.5850507640548787
0.021500000000000002,-0.09100000000000001,0.6031021751464674
0.022500000000000003,-0.09100000000000001,0.6171069646163884
0.0235,-0.09100000000000001,0.6320476167813099
0.0245,-0.09100000000000001,0.6434303271472915
0.025500000000000002,-0.09100000000000001,0.655239455540164
0.026500000000000003,-0.09100000000000001,0.6640120820571197
0.027500000000000004,-0.09100000000000001,0.6727230253506699
0.028499999999999998,-0.09100000000000001,0.6789328085769296
0.0295,-0.09100000000000001,0.6846251750637966
0.0305,-0.09100000000000001,0.6883540881887501
0.0315,-0.09100000000000001,0.6911487281541935
0.0325,-0.09100000000000001,0.6925107226050351
0.0335,-0.09100000000000001,0.6925646661617691
0.034499999999999996,-0.09100000000000001,0.6917012792226919
0.0355,-0.09100000000000001,0.6892018514618832
0.0365,-0.09100000000000001,0.6862776325945742
0.037500000000000006,-0.09100000000000001,0.6814364841483109
0.038500000000000006,-0.09100000000000001,0.6766340120660449
0.03950000000000001,-0.09100000000000001,0.6696810252629259
0.04050000000000001,-0.09100000000000001,0.6631959244353915
0.0415,-0.09100000000000001,0.6543732035165745
0.0425,-0.09100000000000001,0.6464092963378928
0.043500000000000004,-0.09100000000000001,0.6359654335135255
0.044500000000000005,-0.09100000000000001,0.6267301644093077
0.045500000000000006,-0.09100000000000001,0.6149149307736002
0.04650000000000001,-0.09100000000000001,0.6046151771691531
0.0475,-0.09100000000000001,0.5916747592947742
0.0485,-0.09100000000000001,0.580513114424795
0.0495,-0.09100000000000001,0.5666859807904655
0.0505,-0.09100000000000001,0.5548575661493189
0.051500000000000004,-0.09100000000000001,0.5403710129827791
0.052500000000000005,-0.09100000000000001,0.5280608502856908
0.053500000000000006,-0.09100000000000001,0.5131282438760073
0.05450000000000001,-0.09100000000000001,0.5005091923305859
0.05550000000000001,-0.09100000000000001,0.4853278964643389
0.056499999999999995,-0.09100000000000001,0.47255913926341886
0.057499999999999996,-0.09100000000000001,0.45730909287081295
0.058499999999999996,-0.09100000000000001,0.44453513953105434
0.0595,-0.09100000000000001,0.4293780313672344
0.0605,-0.09100000000000001,0.41672818931374905
0.0615,-0.09100000000000001,0.40180716363657587
0.0625,-0.09100000000000001,0.38939542341237954
0.0635,-0.09100000000000001,0.3748352427189526
0.0645,-0.09100000000000001,0.3627605152859503
0.0655,-0.09100000000000001,0.3486681050583273
0.0665,-0.09100000000000001,0.3370147501754888
0.0675,-0.09100000000000001,0.32348008720725724
0.0685,-0.09100000000000001,0.31231863818246147
0.06949999999999999,-0.09100000000000001,0.2994159481816474
0.0705,-0.09100000000000001,0.28880384864710834
0.0715,-0.09100000000000001,0.2765931353142414
0.0725,-0.09100000000000001,0.26657544328749877
0.0735,-0.09100000000000001,0.25510394118822044
0.0745,-0.09100000000000001,0.2457141991055332
0.07550000000000001,-0.09100000000000001,0.23501768295425352
0.07650000000000001,-0.09100000000000001,0.22627833663682906
0.07750000000000001,-0.09100000000000001,0.21638312347994584
0.07850000000000001,-0.09100000000000001,0.2083061517180257
0.07950000000000002,-0.09100000000000001,0.19923061024360134
0.08050000000000002,-0.09100000000000001,0.19182088961437627
0.0815,-0.09100000000000001,0.18357454383536578
0.0825,-0.09100000000000001,0.17683389168216654
0.0835,-0.09100000000000001,0.16941659941648277
0.0845,-0.09100000000000001,0.16334753210237188
0.0855,-0.09100000000000001,0.15674671312464888
0.08650000000000001,-0.09100000000000001,0.1513582726776854
0.08750000000000001,-0.09100000000000001,0.14552929165808556
0.08850000000000001,-0.09100000000000001,0.14084438639483504
0.08950000000000001,-0.09100000000000001,0.13585845917108824
0.09050000000000001,-0.09100000000000001,0.13176628674126611
0.09150000000000001,-0.09100000000000001,0.12750954296207473
0.09250000000000001,-0.09100000000000001,0.12414267796990025
0.09350000000000001,-0.09100000000000001,0.12061054700995184
0.0945,-0.09100000000000001,0.11779616636670186
0.0955,-0.09100000000000001,0.11516295411373606
0.0965,-0.09100000000000001,0.11271157075259668
0.0975,-0.09100000000000001,0.11081885105026673
0.0985,-0.09100000000000001,0.109128986442994
0.0995,-0.09100000000000001,0.10772416632861731
5.0E-4,-0.08900000000000001,0.021812912452470763
0.0015,-0.08900000000000001,0.06518133550918997
0.0025000000000000005,-0.08900000000000001,0.10853367697897548
0.0035000000000000005,-0.08900000000000001,0.15171096832177844
0.0045,-0.08900000000000001,0.19398384563893373
0.0055000000000000005,-0.08900000000000001,0.23604014218494634
0.006500000000000001,-0.08900000000000001,0.2777063282548874
0.0075,-0.08900000000000001,0.31803612709288903
0.0085,-0.08900000000000001,0.35742533193036363
0.009500000000000001,-0.08900000000000001,0.3970451280870008
0.0105,-0.08900000000000001,0.43386643902028993
0.011500000000000002,-0.08900000000000001,0.47011515746006044
0.0125,-0.08900000000000001,0.5054708900173231
0.013500000000000002,-0.08900000000000001,0.5387379612043247
0.014499999999999999,-0.08900000000000001,0.5716645239835285
0.0155,-0.08900000000000001,0.6019938828344753
0.0165,-0.08900000000000001,0.6317565985984109
0.017499999999999998,-0.08900000000000001,0.6587506179442574
0.0185,-0.08900000000000001,0.6853068366716216
0.019500000000000003,-0.08900000000000001,0.7088251005777104
0.0205,-0.08900000000000001,0.7319040445556996
0.021500000000000002,-0.08900000000000001,0.7519210566854998
0.022500000000000003,-0.08900000000000001,0.7713272011404636
0.0235,-0.08900000000000001,0.7878249710930268
0.0245,-0.08900000000000001,0.8034877055945105
0.025500000000000002,-0.08900000000000001,0.8164793209225761
0.026500000000000003,-0.08900000000000001,0.8284071917522964
0.027500000000000004,-0.08900000000000001,0.8379412710295213
