% Model,BarMagnetPair.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 24 2021, 18:47"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, y component"
% Length unit,m
% cpl1x,cpl1y,mfnc.By (G)
0.05175,-0.07425000000000001,-9.765120004842981E-5
0.05325,-0.07425000000000001,-4.170606661543231E-4
0.05475,-0.07425000000000001,-1.8017930802598562E-4
0.056250000000000015,-0.07425000000000001,5.6702050102326625E-5
0.05775000000000002,-0.07425000000000001,-7.386699352858326E-6
0.05925000000000002,-0.07425000000000001,2.942698058483742E-4
0.06075000000000002,-0.07425000000000001,5.799953506687473E-5
0.06225000000000002,-0.07425000000000001,-8.223565690576759E-5
0.06375000000000003,-0.07425000000000001,-2.3517334772257933E-4
0.06525000000000003,-0.07425000000000001,-3.9129909797197435E-4
0.06675,-0.07425000000000001,1.3419056085543367E-4
0.06825,-0.07425000000000001,6.44942823670456E-4
0.06975,-0.07425000000000001,-2.854536297808504E-4
0.07125000000000001,-0.07425000000000001,7.335396652261822E-5
0.07275000000000001,-0.07425000000000001,4.4012379913570816E-5
0.07425000000000001,-0.07425000000000001,1.4670793304523331E-5
-0.07425000000000001,-0.07275000000000001,1.852494187133088E-4
-0.07275000000000001,-0.07275000000000001,5.557482561399461E-4
-0.07125000000000001,-0.07275000000000001,4.000616818381003E-4
-0.06975,-0.07275000000000001,-3.480328110248617E-4
-0.06825,-0.07275000000000001,-1.1214893023349498E-4
-0.06675,-0.07275000000000001,3.2119985293867025E-4
-0.06525000000000002,-0.07275000000000001,1.0438356673996376E-4
-0.06375000000000001,-0.07275000000000001,5.4007710085139E-4
-0.06225000000000002,-0.07275000000000001,-8.832910804592645E-5
-0.06075000000000002,-0.07275000000000001,-1.9841834747851169E-4
-0.05925000000000002,-0.07275000000000001,4.012313785426483E-5
-0.05775000000000002,-0.07275000000000001,3.850474201442591E-4
-0.056250000000000015,-0.07275000000000001,-1.8763156448201447E-4
-0.05475,-0.07275000000000001,-4.2093560266843474E-4
-0.05325,-0.07275000000000001,-7.705844047438206E-5
-0.05175,-0.07275000000000001,-4.308605364209387E-4
-0.050249999999999996,-0.07275000000000001,-6.042466130315731E-4
-0.04875,-0.07275000000000001,0.001078794068007794
-0.04725,-0.07275000000000001,0.0016105817883891916
-0.04575,-0.07275000000000001,-4.954870496646362E-4
-0.04425000000000001,-0.07275000000000001,-4.6418975323781153E-4
-0.04275000000000001,-0.07275000000000001,-2.8713782286804933E-4
-0.04125000000000001,-0.07275000000000001,6.315507688394997E-4
-0.03975000000000001,-0.07275000000000001,-3.1459484747243524E-4
-0.038250000000000006,-0.07275000000000001,0.00515215167669782
-0.036750000000000005,-0.07275000000000001,0.002425044659728521
-0.035250000000000004,-0.07275000000000001,-8.759959680104755E-4
-0.03375,-0.07275000000000001,-7.25748547872765E-4
-0.032250000000000015,-0.07275000000000001,-0.002668142797089363
-0.03075000000000001,-0.07275000000000001,-0.0031337003148794724
-0.02925000000000001,-0.07275000000000001,0.0011517115349552617
-0.027750000000000007,-0.07275000000000001,-0.004914255706663778
-0.026250000000000006,-0.07275000000000001,0.0035070624768519065
-0.024750000000000005,-0.07275000000000001,-0.0015646280528225647
-0.023250000000000007,-0.07275000000000001,0.0021899908810333072
-0.021750000000000005,-0.07275000000000001,-3.88261384948109E-4
-0.020250000000000004,-0.07275000000000001,0.0010436556455523391
-0.018750000000000003,-0.07275000000000001,0.0028831030113238574
-0.01725,-0.07275000000000001,-0.001498944819447628
-0.01575,-0.07275000000000001,-0.0010451212294033758
-0.014249999999999999,-0.07275000000000001,-0.002137261392359784
-0.012750000000000001,-0.07275000000000001,-0.0035151392938464286
-0.011250000000000003,-0.07275000000000001,0.001197100190857528
-0.009750000000000002,-0.07275000000000001,-3.533480284464807E-4
-0.008249999999999993,-0.07275000000000001,-1.3346386825478624E-4
-0.006749999999999992,-0.07275000000000001,3.2347786433742094E-4
-0.005249999999999991,-0.07275000000000001,3.131349907893723E-4
-0.0037500000000000033,-0.07275000000000001,-1.1748075302883495E-5
-0.002250000000000002,-0.07275000000000001,0.0013138176433597037
-7.500000000000007E-4,-0.07275000000000001,0.001112707389527246
7.500000000000007E-4,-0.07275000000000001,0.0021840155869134077
0.002250000000000002,-0.07275000000000001,0.0027309622770579417
0.0037500000000000033,-0.07275000000000001,-0.002473895391505383
0.005250000000000005,-0.07275000000000001,-0.005149027742309608
0.006750000000000006,-0.07275000000000001,-0.002629635879420412
0.008250000000000007,-0.07275000000000001,-0.0016359941283870954
0.009749999999999995,-0.07275000000000001,-0.004193218506419119
0.011249999999999996,-0.07275000000000001,-0.0032297982829653897
0.012749999999999997,-0.07275000000000001,-0.0013105670951069571
0.014249999999999999,-0.07275000000000001,-0.0014128734834327626
0.01575,-0.07275000000000001,-5.330267855137826E-4
0.01725,-0.07275000000000001,-0.0032106407460501863
0.018750000000000003,-0.07275000000000001,-7.251134342261774E-4
0.020250000000000004,-0.07275000000000001,-0.00154476650516901
0.021750000000000005,-0.07275000000000001,-0.0016545441337343892
0.023250000000000007,-0.07275000000000001,1.1309775810096811E-4
0.024750000000000008,-0.07275000000000001,2.202222652453056E-4
0.02625000000000001,-0.07275000000000001,0.001370787709464592
0.02775000000000001,-0.07275000000000001,-0.008926317934335003
0.029249999999999998,-0.07275000000000001,-0.005342394975252324
0.03075,-0.07275000000000001,0.0011537035126867002
0.03225,-0.07275000000000001,-5.407557404099571E-4
0.03375,-0.07275000000000001,-4.7772708250663477E-4
0.035250000000000004,-0.07275000000000001,4.554269683462279E-4
0.036750000000000005,-0.07275000000000001,3.7733432231473323E-4
0.038250000000000006,-0.07275000000000001,-8.541205139762145E-4
0.03975000000000001,-0.07275000000000001,-1.3694752306207477E-4
0.04125000000000001,-0.07275000000000001,5.450609327571597E-4
0.04275000000000001,-0.07275000000000001,-5.152856813177988E-4
0.04425000000000001,-0.07275000000000001,9.759490602362736E-4
0.04575000000000001,-0.07275000000000001,0.0010879938173727777
0.04725,-0.07275000000000001,0.002641028760951254
0.04875,-0.07275000000000001,0.0010019394194704671
0.050249999999999996,-0.07275000000000001,3.902806013428115E-5
0.05175,-0.07275000000000001,-4.601895475136446E-6
0.05325,-0.07275000000000001,-2.5989766508040566E-4
0.05475,-0.07275000000000001,-4.890291902043691E-4
0.056250000000000015,-0.07275000000000001,-2.5214783207603696E-4
0.05775000000000002,-0.07275000000000001,4.331592030691748E-4
0.05925000000000002,-0.07275000000000001,1.3997059641011767E-4
0.06075000000000002,-0.07275000000000001,-1.5470902367963052E-4
0.06225000000000002,-0.07275000000000001,-3.599947268141873E-5
0.06375000000000003,-0.07275000000000001,-1.7463825681584405E-4
0.06525000000000003,-0.07275000000000001,-4.569404407856209E-4
0.06675,-0.07275000000000001,-2.394398139292246E-4
0.06825,-0.07275000000000001,-1.2391619551836613E-4
0.06975,-0.07275000000000001,9.800461756878052E-5
0.07125000000000001,-0.07275000000000001,-5.60444796647296E-5
0.07275000000000001,-0.07275000000000001,4.40123799135717E-5
0.07425000000000001,-0.07275000000000001,1.4670793304524043E-5
-0.07425000000000001,-0.07125000000000001,1.852494187133104E-4
-0.07275000000000001,-0.07125000000000001,-0.0013642035868034863
-0.07125000000000001,-0.07125000000000001,-2.8166505543871526E-4
-0.06975,-0.07125000000000001,5.172800186651007E-4
-0.06825,-0.07125000000000001,5.512258521335678E-5
-0.06675,-0.07125000000000001,-7.607004868441938E-4
-0.06525000000000002,-0.07125000000000001,4.7463869778980564E-4
-0.06375000000000001,-0.07125000000000001,-2.607063626444244E-4
-0.06225000000000002,-0.07125000000000001,2.363049636580882E-4
-0.06075000000000002,-0.07125000000000001,2.5616769048771894E-4
-0.05925000000000002,-0.07125000000000001,-7.916035257795051E-4
-0.05775000000000002,-0.07125000000000001,-7.907068959463234E-4
-0.056250000000000015,-0.07125000000000001,-3.1703431379828293E-4
-0.05475,-0.07125000000000001,3.6789585863727936E-4
-0.05325,-0.07125000000000001,5.499253924520188E-4
-0.05175,-0.07125000000000001,2.765268034512423E-4
-0.050249999999999996,-0.07125000000000001,0.001017654275028366
-0.04875,-0.07125000000000001,4.586948831099829E-4
-0.04725,-0.07125000000000001,-0.0032672053289112346
-0.04575,-0.07125000000000001,-0.002197741434101121
-0.04425000000000001,-0.07125000000000001,-8.951155543240945E-4
-0.04275000000000001,-0.07125000000000001,3.273176094232572E-4
-0.04125000000000001,-0.07125000000000001,0.0012846284452125293
-0.03975000000000001,-0.07125000000000001,-0.0022766250797902317
-0.038250000000000006,-0.07125000000000001,-0.004328054735633072
-0.036750000000000005,-0.07125000000000001,-0.006379484391475897
-0.035250000000000004,-0.07125000000000001,-0.0014247787098937027
-0.03375,-0.07125000000000001,-0.0012745312897560054
-0.032250000000000015,-0.07125000000000001,-0.0020461164054616627
-0.03075000000000001,-0.07125000000000001,0.0017115550073235053
-0.02925000000000001,-0.07125000000000001,-0.002749581725279756
-0.027750000000000007,-0.07125000000000001,0.0066576275494296564
-0.026250000000000006,-0.07125000000000001,0.003962563140968243
-0.024750000000000005,-0.07125000000000001,0.001907030436436359
-0.023250000000000007,-0.07125000000000001,0.0018289205062114837
-0.021750000000000005,-0.07125000000000001,-0.006100278080150911
-0.020250000000000004,-0.07125000000000001,-0.004910100404348599
-0.018750000000000003,-0.07125000000000001,-0.004728521251790774
-0.01725,-0.07125000000000001,0.002343660589668259
-0.01575,-0.07125000000000001,0.004638997098219002
-0.014249999999999999,-0.07125000000000001,-4.8245815293950433E-4
-0.012750000000000001,-0.07125000000000001,0.003569580329689761
-0.011250000000000003,-0.07125000000000001,0.014984056281322577
-0.009750000000000002,-0.07125000000000001,0.012575551665840512
-0.008249999999999993,-0.07125000000000001,0.008746832123510297
-0.006749999999999992,-0.07125000000000001,0.008566807577741274
-0.005249999999999991,-0.07125000000000001,0.008156369735451372
-0.0037500000000000033,-0.07125000000000001,0.012164362216338362
-0.002250000000000002,-0.07125000000000001,1.78290784395506E-4
-7.500000000000007E-4,-0.07125000000000001,2.8580355348276924E-5
7.500000000000007E-4,-0.07125000000000001,0.0023417300111802097
0.002250000000000002,-0.07125000000000001,0.0028886767013247233
0.0037500000000000033,-0.07125000000000001,-0.0014074556241265744
0.005250000000000005,-0.07125000000000001,-0.0042425116535961555
0.006750000000000006,-0.07125000000000001,-0.010316621110681348
0.008250000000000007,-0.07125000000000001,0.010876968797281976
0.009749999999999995,-0.07125000000000001,0.007980134254621098
0.011249999999999996,-0.07125000000000001,-0.008424776243024169
0.012749999999999997,-0.07125000000000001,-6.110676968828275E-4
0.014249999999999999,-0.07125000000000001,3.665786847060136E-4
0.01575,-0.07125000000000001,0.001512713944387491
0.01725,-0.07125000000000001,6.598017672158483E-4
0.018750000000000003,-0.07125000000000001,0.004284620547754184
0.020250000000000004,-0.07125000000000001,0.009378892911664449
0.021750000000000005,-0.07125000000000001,-0.005434887067497859
0.023250000000000007,-0.07125000000000001,-0.005361511626047254
0.024750000000000008,-0.07125000000000001,-4.301783406574464E-4
0.02625000000000001,-0.07125000000000001,0.0022657529975418666
0.02775000000000001,-0.07125000000000001,0.003947984159060416
0.029249999999999998,-0.07125000000000001,-0.0022377823139268223
0.03075,-0.07125000000000001,-0.0056611042856603375
0.03225,-0.07125000000000001,-0.0020780153330215564
0.03375,-0.07125000000000001,-0.0013212237604426993
0.035250000000000004,-0.07125000000000001,-3.8806970958983665E-4
0.036750000000000005,-0.07125000000000001,0.0017184402251607088
0.038250000000000006,-0.07125000000000001,0.0019711071560041407
0.03975000000000001,-0.07125000000000001,6.763157073472068E-4
0.04125000000000001,-0.07125000000000001,1.154956899774183E-4
0.04275000000000001,-0.07125000000000001,-7.942967947628535E-4
0.04425000000000001,-0.07125000000000001,0.004008216596821666
0.04575000000000001,-0.07125000000000001,-0.002074988749112394
0.04725,-0.07125000000000001,-9.378029582381253E-4
0.04875,-0.07125000000000001,-7.471437458989515E-4
0.050249999999999996,-0.07125000000000001,-0.0014547431342478239
0.05175,-0.07125000000000001,0.002045687033386447
0.05325,-0.07125000000000001,4.481745348873252E-5
0.05475,-0.07125000000000001,-2.8130550785984546E-5
0.056250000000000015,-0.07125000000000001,-3.7526765140347753E-4
0.05775000000000002,-0.07125000000000001,-6.738191480060938E-4
0.05925000000000002,-0.07125000000000001,-7.802944252194258E-4
0.06075000000000002,-0.07125000000000001,-2.4859494675252727E-4
0.06225000000000002,-0.07125000000000001,-4.791549420366647E-4
0.06375000000000003,-0.07125000000000001,-2.7045751266828623E-4
0.06525000000000003,-0.07125000000000001,5.681555707466485E-4
0.06675,-0.07125000000000001,2.2395819251953494E-4
0.06825,-0.07125000000000001,-7.807677395198285E-5
0.06975,-0.07125000000000001,2.1784419900582023E-4
0.07125000000000001,-0.07125000000000001,-1.698724905403633E-5
0.07275000000000001,-0.07125000000000001,-5.455376582902427E-5
0.07425000000000001,-0.07125000000000001,1.4670793304524654E-5
-0.07425000000000001,-0.06975,0.001003721891905999
-0.07275000000000001,-0.06975,-3.5139803736619445E-4
-0.07125000000000001,-0.06975,1.0628748238473358E-4
-0.06975,-0.06975,-3.405219734350161E-4
-0.06825,-0.06975,-1.8451237028370798E-5
-0.06675,-0.06975,3.3695061644417124E-4
-0.06525000000000002,-0.06975,3.3604333294732984E-5
-0.06375000000000001,-0.06975,4.215449010290504E-5
-0.06225000000000002,-0.06975,-2.7181514864123025E-4
-0.06075000000000002,-0.06975,-3.1185135925376994E-4
-0.05925000000000002,-0.06975,2.326691701487732E-5
-0.05775000000000002,-0.06975,4.6579457919529785E-4
-0.056250000000000015,-0.06975,3.3370022002298896E-4
-0.05475,-0.06975,1.8504536280426778E-4
-0.05325,-0.06975,-8.595085356082183E-4
-0.05175,-0.06975,-1.3023776107122918E-4
-0.050249999999999996,-0.06975,0.0012578695696744157
-0.04875,-0.06975,8.802593840999035E-4
-0.04725,-0.06975,-5.963777672966121E-4
-0.04575,-0.06975,0.001153038376308743
-0.04425000000000001,-0.06975,0.005167019507380961
-0.04275000000000001,-0.06975,-0.0018108008173984302
-0.04125000000000001,-0.06975,-5.154697538744577E-4
-0.03975000000000001,-0.06975,7.619733578314722E-4
-0.038250000000000006,-0.06975,0.0035658561520579253
-0.036750000000000005,-0.06975,0.001115352250378069
-0.035250000000000004,-0.06975,-6.121900435400031E-4
-0.03375,-0.06975,0.0016978990694603512
-0.032250000000000015,-0.06975,6.738834627060427E-4
-0.03075000000000001,-0.06975,0.002729215585382482
-0.02925000000000001,-0.06975,-0.0018648051092290208
-0.027750000000000007,-0.06975,-0.006150953492700457
-0.026250000000000006,-0.06975,0.0051134377058210615
-0.024750000000000005,-0.06975,0.005060031316474704
-0.023250000000000007,-0.06975,0.004670166711404699
-0.021750000000000005,-0.06975,-9.256694371036307E-4
-0.020250000000000004,-0.06975,-0.001639689257143549
-0.018750000000000003,-0.06975,-3.9460388379463046E-4
-0.01725,-0.06975,-0.005160358009762398
-0.01575,-0.06975,-0.005164597931062498
-0.014249999999999999,-0.06975,-8.870467962219063E-4
-0.012750000000000001,-0.06975,-0.002851653784138985
-0.011250000000000003,-0.06975,-0.005516425975791806
-0.009750000000000002,-0.06975,-0.004199404372937694
-0.008249999999999993,-0.06975,-0.007538408069779945
-0.006749999999999992,-0.06975,-0.006928461735690502
-0.005249999999999991,-0.06975,-0.006096424331820479
-0.0037500000000000033,-0.06975,-0.006558211822787736
-0.002250000000000002,-0.06975,0.0021853926383818218
-7.500000000000007E-4,-0.06975,0.010927594990188366
7.500000000000007E-4,-0.06975,0.011255931532849931
0.002250000000000002,-0.06975,0.014846137613116569
0.0037500000000000033,-0.06975,-0.0034756031898955484
0.005250000000000005,-0.06975,-0.0016142128600615771
0.006750000000000006,-0.06975,0.008286230856863955
0.008250000000000007,-0.06975,0.007210151716435942
0.009749999999999995,-0.06975,0.013052743302684392
0.011249999999999996,-0.06975,0.0196695458064299
0.012749999999999997,-0.06975,-0.0016085257057158683
0.014249999999999999,-0.06975,3.8363286658875335E-4
0.01575,-0.06975,5.634735389457568E-4
0.01725,-0.06975,0.0017356122802778234
0.018750000000000003,-0.06975,-0.0017539799917281407
0.020250000000000004,-0.06975,0.003040678126480449
0.021750000000000005,-0.06975,0.003473758428979373
0.023250000000000007,-0.06975,0.0028282557213103587
0.024750000000000008,-0.06975,-9.87310861021986E-4
0.02625000000000001,-0.06975,0.002834309317901951
0.02775000000000001,-0.06975,0.003714046470812851
0.029249999999999998,-0.06975,0.00820180011536676
0.03075,-0.06975,-9.261720788744907E-4
0.03225,-0.06975,0.002950177780888385
0.03375,-0.06975,4.1548679512245715E-4
0.035250000000000004,-0.06975,0.0010573801433957741
0.036750000000000005,-0.06975,0.0024471525204167108
0.038250000000000006,-0.06975,9.84096731640473E-4
0.03975000000000001,-0.06975,1.563938417531774E-4
0.04125000000000001,-0.06975,3.31408605567957E-4
0.04275000000000001,-0.06975,-5.597437488093849E-4
0.04425000000000001,-0.06975,-2.43860394197975E-4
0.04575000000000001,-0.06975,-6.339203703023936E-4
0.04725,-0.06975,-5.998389452808575E-4
0.04875,-0.06975,-9.037515005594385E-5
0.050249999999999996,-0.06975,-3.7437850314993965E-4
0.05175,-0.06975,-0.0020391729537874055
0.05325,-0.06975,3.266951428525168E-4
0.05475,-0.06975,0.0012502283819241114
0.056250000000000015,-0.06975,0.0010078880369920969
0.05775000000000002,-0.06975,7.407293770013505E-4
0.05925000000000002,-0.06975,-5.678921622262757E-4
0.06075000000000002,-0.06975,2.7117207071647263E-4
0.06225000000000002,-0.06975,8.351106169909965E-5
0.06375000000000003,-0.06975,5.291131854615433E-4
0.06525000000000003,-0.06975,1.4920270323759768E-4
0.06675,-0.06975,-1.5689563124819499E-4
0.06825,-0.06975,2.706021684579339E-4
0.06975,-0.06975,3.3768378044286016E-4
0.07125000000000001,-0.06975,8.182801032594217E-5
0.07275000000000001,-0.06975,-5.192390972245578E-5
0.07425000000000001,-0.06975,-1.4653469900981217E-4
-0.07425000000000001,-0.06825,-5.285998722940674E-4
-0.07275000000000001,-0.06825,3.139649880594314E-4
-0.07125000000000001,-0.06825,0.001274203966035427
-0.06975,-0.06825,-1.1466984374088967E-4
-0.06825,-0.06825,-1.4014311868221823E-4
-0.06675,-0.06825,-8.392675143134183E-5
-0.06525000000000002,-0.06825,-3.977312006194268E-4
-0.06375000000000001,-0.06825,1.4719214222396591E-6
-0.06225000000000002,-0.06825,-0.0012092738761062866
-0.06075000000000002,-0.06825,-4.3675688536578536E-4
-0.05925000000000002,-0.06825,8.13131910027234E-4
-0.05775000000000002,-0.06825,1.280271250359052E-4
-0.056250000000000015,-0.06825,-5.763178496215393E-4
-0.05475,-0.06825,-6.049851696641661E-4
-0.05325,-0.06825,3.575996894698454E-4
-0.05175,-0.06825,-0.0028679104285653486
-0.050249999999999996,-0.06825,-0.005766999121610196
-0.04875,-0.06825,-0.0010799005263316887
-0.04725,-0.06825,0.0010755197595435802
-0.04575,-0.06825,0.002098999484681841
-0.04425000000000001,-0.06825,5.09012811971528E-4
-0.04275000000000001,-0.06825,0.0028569200711329487
-0.04125000000000001,-0.06825,0.004942343878642644
-0.03975000000000001,-0.06825,0.001560230546745327
-0.038250000000000006,-0.06825,0.0030026563442216003
-0.036750000000000005,-0.06825,0.003212321862951076
-0.035250000000000004,-0.06825,-9.370212680110576E-4
-0.03375,-0.06825,0.001373067844989292
-0.032250000000000015,-0.06825,0.001407085793150285
-0.03075000000000001,-0.06825,0.0014728192991049045
-0.02925000000000001,-0.06825,-0.0010228356068223343
-0.027750000000000007,-0.06825,9.207003277423574E-4
-0.026250000000000006,-0.06825,-0.005544648340312542
-0.024750000000000005,-0.06825,-0.007406054991658753
-0.023250000000000007,-0.06825,-0.0019603585094628787
-0.021750000000000005,-0.06825,0.012092984325573332
-0.020250000000000004,-0.06825,0.021384918413419718
-0.018750000000000003,-0.06825,0.01391575786065576
-0.01725,-0.06825,0.008453911169528894
-0.01575,-0.06825,0.028413162861302316
-0.014249999999999999,-0.06825,0.021171400569592658
-0.012750000000000001,-0.06825,-0.0075837616325171425
-0.011250000000000003,-0.06825,-0.0044028583152250595
-0.009750000000000002,-0.06825,0.002167195526842924
-0.008249999999999993,-0.06825,-0.0016239339711020088
-0.006749999999999992,-0.06825,-9.595722552647084E-4
-0.005249999999999991,-0.06825,-0.00311617466374127
-0.0037500000000000033,-0.06825,0.01999322957190413
-0.002250000000000002,-0.06825,-7.099657021551587E-5
-7.500000000000007E-4,-0.06825,-0.0021500155935978093
7.500000000000007E-4,-0.06825,0.0010546559684745554
0.002250000000000002,-0.06825,-0.020009478905112663
0.0037500000000000033,-0.06825,-0.00807505044854374
0.005250000000000005,-0.06825,0.003061872410657556
0.006750000000000006,-0.06825,0.0075654461223935215
0.008250000000000007,-0.06825,0.003995227516577077
0.009749999999999995,-0.06825,0.007766826525398882
0.011249999999999996,-0.06825,0.006647249240043496
0.012749999999999997,-0.06825,7.159676816899791E-4
0.014249999999999999,-0.06825,0.003280641453603699
0.01575,-0.06825,-3.8576686649581537E-4
0.01725,-0.06825,-8.700973784459631E-4
0.018750000000000003,-0.06825,-8.460237423834185E-4
0.020250000000000004,-0.06825,-0.005255749161354284
0.021750000000000005,-0.06825,-3.099217115839648E-4
0.023250000000000007,-0.06825,-0.0018630263222123512
0.024750000000000008,-0.06825,-0.0056042104577664975
0.02625000000000001,-0.06825,-0.008297766305825311
0.02775000000000001,-0.06825,-0.011016155881856352
0.029249999999999998,-0.06825,-0.0032385091220548967
0.03075,-0.06825,0.008905070351331788
0.03225,-0.06825,-3.610001780249593E-4
0.03375,-0.06825,0.0025456289011523197
0.035250000000000004,-0.06825,2.2074634763762704E-4
0.036750000000000005,-0.06825,-8.984575067195583E-4
0.038250000000000006,-0.06825,-2.9136927232060544E-6
0.03975000000000001,-0.06825,3.723067573437016E-4
0.04125000000000001,-0.06825,8.197266522735162E-4
0.04275000000000001,-0.06825,0.005029752170619733
0.04425000000000001,-0.06825,0.0010839267976935065
0.04575000000000001,-0.06825,-1.1072793937546816E-4
0.04725,-0.06825,-0.0016129515822216182
0.04875,-0.06825,8.919050454585912E-4
0.050249999999999996,-0.06825,0.005321507847215342
0.05175,-0.06825,0.0014120800746935352
0.05325,-0.06825,4.6589195584800065E-4
0.05475,-0.06825,3.4996037284618596E-4
0.056250000000000015,-0.06825,6.299751919752466E-4
0.05775000000000002,-0.06825,-3.7876256674733585E-4
0.05925000000000002,-0.06825,-2.1770312108331448E-5
0.06075000000000002,-0.06825,1.714379399885511E-4
