% Model,Single_magnet_ZeemanSlower.mph
% Version,COMSOL 5.4.0.388
% Date,"Jun 3 2021, 14:07"
% Dimension,2
% Nodes,10000
% Expressions,1
% Description,"Magnetic flux density, r component"
% Length unit,m
% R,Z,mfnc2.Br (G)
0.0075000000000000015,-0.0776,-0.41672859097246473
0.008500000000000002,-0.0776,-0.4578857262838556
0.009500000000000001,-0.0776,-0.5083169256548412
0.010500000000000002,-0.0776,-0.5587481250258268
0.011500000000000003,-0.0776,-0.5973592435239965
0.012500000000000002,-0.0776,-0.6411445140147767
0.013500000000000003,-0.0776,-0.6849297845055725
0.014500000000000002,-0.0776,-0.7176585477654425
0.015500000000000003,-0.0776,-0.7536038152874558
0.016500000000000004,-0.0776,-0.7895490828094525
0.0175,-0.0776,-0.8164648802833399
0.018500000000000003,-0.0776,-0.8438048046056991
0.019500000000000003,-0.0776,-0.8711447289280545
0.020500000000000004,-0.0776,-0.8922171733826042
0.021500000000000005,-0.0776,-0.9109007204444848
0.022500000000000006,-0.0776,-0.9295842675063606
0.023500000000000004,-0.0776,-0.9403263634898321
0.024500000000000004,-0.0776,-0.9552133397660805
0.025500000000000005,-0.0776,-0.9656459387526595
0.026500000000000006,-0.0776,-0.9710126988260653
0.027500000000000007,-0.0776,-0.978053115913428
0.028500000000000004,-0.0776,-0.9809861034455893
0.029500000000000005,-0.0776,-0.9839190909777505
0.030500000000000006,-0.0776,-0.9815161085192159
0.03150000000000001,-0.0776,-0.977941444690959
0.03250000000000001,-0.0776,-0.9743667808627066
0.03350000000000001,-0.0776,-0.968230032387713
0.0345,-0.0776,-0.9592749716875415
0.035500000000000004,-0.0776,-0.9503199109873729
0.036500000000000005,-0.0776,-0.9411012914557525
0.037500000000000006,-0.0776,-0.9279341812342716
0.038500000000000006,-0.0776,-0.9147670710127951
0.03950000000000001,-0.0776,-0.9031047439905273
0.04050000000000001,-0.0776,-0.8868539737843878
0.04150000000000001,-0.0776,-0.8706032035782507
0.04250000000000001,-0.0776,-0.8571025871747849
0.04350000000000001,-0.0776,-0.8387993623639569
0.04450000000000001,-0.0776,-0.8204961375531279
0.04550000000000001,-0.0776,-0.8057147614653182
0.046500000000000014,-0.0776,-0.7862576295722729
0.04750000000000001,-0.0776,-0.7668004976792319
0.04850000000000001,-0.0776,-0.7496425078884923
0.04950000000000001,-0.0776,-0.7313757947004885
0.05050000000000001,-0.0776,-0.7115142315070472
0.05150000000000001,-0.0776,-0.6919199715460337
0.05250000000000001,-0.0776,-0.6759363210213667
0.05350000000000001,-0.0776,-0.6562693574338062
0.054500000000000014,-0.0776,-0.6366023938462486
0.055500000000000015,-0.0776,-0.6213623323282655
0.05650000000000001,-0.0776,-0.6023478098552079
0.05750000000000001,-0.0776,-0.5833332873821486
0.05850000000000001,-0.0776,-0.5687433742507013
0.05950000000000001,-0.0776,-0.5507137535746981
0.06050000000000001,-0.0776,-0.5326841328986973
0.06150000000000001,-0.0776,-0.5188735968313706
0.06250000000000001,-0.0776,-0.5020549568137047
0.06350000000000001,-0.0776,-0.48523631679603885
0.06450000000000002,-0.0776,-0.47229597899889114
0.06550000000000002,-0.0776,-0.45682764202178333
0.06650000000000002,-0.0776,-0.44135930504467635
0.06750000000000002,-0.0776,-0.42934761203533783
0.06850000000000002,-0.0776,-0.4153006381207975
0.0695,-0.0776,-0.40125366420625835
0.07050000000000001,-0.0776,-0.3902026148508494
0.07150000000000001,-0.0776,-0.3775961089212725
0.07250000000000001,-0.0776,-0.36498960299169647
0.07350000000000001,-0.0776,-0.3549739623509554
0.07450000000000001,-0.0776,-0.3437260107428452
0.07550000000000001,-0.0776,-0.33254072720101285
0.07650000000000001,-0.0776,-0.32232961930342185
0.07750000000000001,-0.0776,-0.31362284187466516
0.07850000000000001,-0.0776,-0.3038096876118119
0.07950000000000002,-0.0776,-0.2939965333489591
0.08050000000000002,-0.0776,-0.28717638487168673
0.08150000000000002,-0.0776,-0.27865183183642656
0.08250000000000002,-0.0776,-0.2701272788011648
0.08350000000000002,-0.0776,-0.2642320922270072
0.08450000000000002,-0.0776,-0.2569174548935653
0.08550000000000002,-0.0776,-0.2496028175601234
0.08650000000000002,-0.0776,-0.2445449391945421
0.08750000000000002,-0.0776,-0.2384431629086331
0.08850000000000002,-0.0776,-0.23234138662272363
0.08950000000000002,-0.0776,-0.2278652799250972
0.09050000000000002,-0.0776,-0.22300141800317802
0.09150000000000003,-0.0776,-0.21813755608125876
0.09250000000000003,-0.0776,-0.21403375114014592
0.09350000000000003,-0.0776,-0.21037367311366387
0.09450000000000001,-0.0776,-0.2066845229931546
0.09550000000000002,-0.0776,-0.2031783003496211
0.09650000000000002,-0.0776,-0.20036060007167988
0.09750000000000002,-0.0776,-0.1975428997937387
0.09850000000000002,-0.0776,-0.1949732401375884
0.09950000000000002,-0.0776,-0.19296445751318034
5.000000000000001E-4,-0.07600000000000001,-0.03416872115561759
0.0015000000000000002,-0.07600000000000001,-0.1427037244914701
0.0025000000000000005,-0.07600000000000001,-0.25961173517097835
0.003500000000000001,-0.07600000000000001,-0.3264276661816778
0.0045000000000000005,-0.07600000000000001,-0.4370069874726431
0.005500000000000001,-0.07600000000000001,-0.5105093390963826
0.0065000000000000014,-0.07600000000000001,-0.6069636087156834
0.0075000000000000015,-0.07600000000000001,-0.6771588483012722
0.008500000000000002,-0.07600000000000001,-0.781866243498785
0.009500000000000001,-0.07600000000000001,-0.85856813640623
0.010500000000000002,-0.07600000000000001,-0.9219511333701385
0.011500000000000003,-0.07600000000000001,-1.017216900297216
0.012500000000000002,-0.07600000000000001,-1.0808680811652354
0.013500000000000003,-0.07600000000000001,-1.1346203508607926
0.014500000000000002,-0.07600000000000001,-1.2156068013851002
0.015500000000000003,-0.07600000000000001,-1.2705743504603053
0.016500000000000004,-0.07600000000000001,-1.3127695143408855
0.0175,-0.07600000000000001,-1.3764226582512786
0.018500000000000003,-0.07600000000000001,-1.4221993494612437
0.019500000000000003,-0.07600000000000001,-1.453046603014259
0.020500000000000004,-0.07600000000000001,-1.4989317634104105
0.021500000000000005,-0.07600000000000001,-1.5337781604640628
0.022500000000000006,-0.07600000000000001,-1.5524701118366666
0.023500000000000004,-0.07600000000000001,-1.5832845350652545
0.024500000000000004,-0.07600000000000001,-1.6058025743346656
0.025500000000000005,-0.07600000000000001,-1.6162397324149418
0.026500000000000006,-0.07600000000000001,-1.631292848644496
0.027500000000000007,-0.07600000000000001,-1.6407027959702443
0.028500000000000004,-0.07600000000000001,-1.6436378055792875
0.029500000000000005,-0.07600000000000001,-1.6461454649272955
0.030500000000000006,-0.07600000000000001,-1.6444123233676589
0.03150000000000001,-0.07600000000000001,-1.6387779661931658
0.03250000000000001,-0.07600000000000001,-1.6319737678585717
0.03350000000000001,-0.07600000000000001,-1.6182329967106277
0.0345,-0.07600000000000001,-1.6065869679707345
0.035500000000000004,-0.07600000000000001,-1.5934613935653859
0.036500000000000005,-0.07600000000000001,-1.57010264946566
0.037500000000000006,-0.07600000000000001,-1.5523510653464438
0.038500000000000006,-0.07600000000000001,-1.5354852512268324
0.03950000000000001,-0.07600000000000001,-1.5048789735262413
0.04050000000000001,-0.07600000000000001,-1.4813239426638654
0.04150000000000001,-0.07600000000000001,-1.462815559460181
0.04250000000000001,-0.07600000000000001,-1.4271734649750445
0.04350000000000001,-0.07600000000000001,-1.3984319395240565
0.04450000000000001,-0.07600000000000001,-1.3798858966309295
0.04550000000000001,-0.07600000000000001,-1.3411692300217462
0.046500000000000014,-0.07600000000000001,-1.3080766208596089
0.04750000000000001,-0.07600000000000001,-1.2886194889665692
0.04850000000000001,-0.07600000000000001,-1.250509783426442
0.04950000000000001,-0.07600000000000001,-1.2140251729945093
0.05050000000000001,-0.07600000000000001,-1.1941636098010702
0.05150000000000001,-0.07600000000000001,-1.1582503691815182
0.05250000000000001,-0.07600000000000001,-1.1193733386952374
0.05350000000000001,-0.07600000000000001,-1.0997063751076832
0.054500000000000014,-0.07600000000000001,-1.066858387660626
0.055500000000000015,-0.07600000000000001,-1.0276489707495264
0.05650000000000001,-0.07600000000000001,-1.007548469777277
0.05750000000000001,-0.07600000000000001,-0.9782488209172568
0.05850000000000001,-0.07600000000000001,-0.9407987111108065
0.05950000000000001,-0.07600000000000001,-0.9194068505056624
0.06050000000000001,-0.07600000000000001,-0.893841895740937
0.06150000000000001,-0.07600000000000001,-0.8586921472130159
0.06250000000000001,-0.07600000000000001,-0.8364931834628393
0.06350000000000001,-0.07600000000000001,-0.8146317194494122
0.06450000000000002,-0.07600000000000001,-0.7821302233587414
0.06550000000000002,-0.07600000000000001,-0.7595990521014427
0.06650000000000002,-0.07600000000000001,-0.7412590739865534
0.06750000000000002,-0.07600000000000001,-0.7115992987390239
0.06850000000000002,-0.07600000000000001,-0.6891790386984823
0.0695,-0.07600000000000001,-0.6740817350971466
0.07050000000000001,-0.07600000000000001,-0.647338250854215
0.07150000000000001,-0.07600000000000001,-0.6254266916389611
0.07250000000000001,-0.07600000000000001,-0.6128201854215197
0.07350000000000001,-0.07600000000000001,-0.5893963700930273
0.07450000000000001,-0.07600000000000001,-0.5683429838271461
0.07550000000000001,-0.07600000000000001,-0.5571578593785089
0.07650000000000001,-0.07600000000000001,-0.5376847734450279
0.07750000000000001,-0.07600000000000001,-0.5177892839086995
0.07850000000000001,-0.07600000000000001,-0.5079770145009469
0.07950000000000002,-0.07600000000000001,-0.4920114003397235
0.08050000000000002,-0.07600000000000001,-0.4736752141785025
0.08150000000000002,-0.07600000000000001,-0.4650445483857211
0.08250000000000002,-0.07600000000000001,-0.4521420830107701
0.08350000000000002,-0.07600000000000001,-0.43629226247809966
0.08450000000000002,-0.07600000000000001,-0.42807661728754887
0.08550000000000002,-0.07600000000000001,-0.41782100193963884
0.08650000000000002,-0.07600000000000001,-0.40430378485553337
0.08750000000000002,-0.07600000000000001,-0.39674623682542515
0.08850000000000002,-0.07600000000000001,-0.38864053918143165
0.08950000000000002,-0.07600000000000001,-0.37757495096883315
0.09050000000000002,-0.07600000000000001,-0.3706530478954086
0.09150000000000003,-0.07600000000000001,-0.3642153919907755
0.09250000000000003,-0.07600000000000001,-0.355655130307562
0.09350000000000003,-0.07600000000000001,-0.34941619751282965
0.09450000000000001,-0.07600000000000001,-0.34450315175640983
0.09550000000000002,-0.07600000000000001,-0.3381439426184536
0.09650000000000002,-0.07600000000000001,-0.3317847334804974
0.09750000000000002,-0.07600000000000001,-0.3281376292284457
0.09850000000000002,-0.07600000000000001,-0.32508681657697125
0.09950000000000002,-0.07600000000000001,-0.32078508831843094
5.000000000000001E-4,-0.07440000000000002,-0.08644274042678322
0.0015000000000000002,-0.07440000000000002,-0.20240402362790047
0.0025000000000000005,-0.07440000000000002,-0.32410062312199384
0.003500000000000001,-0.07440000000000002,-0.46964271477816355
0.0045000000000000005,-0.07440000000000002,-0.5827972009843027
0.005500000000000001,-0.07440000000000002,-0.7414477771180399
0.0065000000000000014,-0.07440000000000002,-0.8595558710181642
0.0075000000000000015,-0.07440000000000002,-0.9902929184083099
0.008500000000000002,-0.07440000000000002,-1.0941104163054898
0.009500000000000001,-0.07440000000000002,-1.2038187542859369
0.010500000000000002,-0.07440000000000002,-1.3308382598624797
0.011500000000000003,-0.07440000000000002,-1.4256117142917542
0.012500000000000002,-0.07440000000000002,-1.5157688055411498
0.013500000000000003,-0.07440000000000002,-1.6295344695278753
0.014500000000000002,-0.07440000000000002,-1.7103938170812238
0.015500000000000003,-0.07440000000000002,-1.7806732908858316
0.016500000000000004,-0.07440000000000002,-1.8783535713212514
0.0175,-0.07440000000000002,-1.9420885092265752
0.018500000000000003,-0.07440000000000002,-2.0058234471318963
0.019500000000000003,-0.07440000000000002,-2.0720530337571104
0.020500000000000004,-0.07440000000000002,-2.1179870512530337
0.021500000000000005,-0.07440000000000002,-2.1639210687489627
0.022500000000000006,-0.07440000000000002,-2.2094051026848023
0.023500000000000004,-0.07440000000000002,-2.2380006058457913
0.024500000000000004,-0.07440000000000002,-2.2665961090068034
0.025500000000000005,-0.07440000000000002,-2.2922519733873976
0.026500000000000006,-0.07440000000000002,-2.3047642249465015
0.027500000000000007,-0.07440000000000002,-2.3172764765055645
0.028500000000000004,-0.07440000000000002,-2.324834985270968
0.029500000000000005,-0.07440000000000002,-2.323108394757647
0.030500000000000006,-0.07440000000000002,-2.3213818042443033
0.03150000000000001,-0.07440000000000002,-2.304050193361131
0.03250000000000001,-0.07440000000000002,-2.2993275159411493
0.03350000000000001,-0.07440000000000002,-2.2855893600196997
0.0345,-0.07440000000000002,-2.257400211713118
0.035500000000000004,-0.07440000000000002,-2.2405305080919318
0.036500000000000005,-0.07440000000000002,-2.217172599311123
0.037500000000000006,-0.07440000000000002,-2.1820012297748845
0.038500000000000006,-0.07440000000000002,-2.154068114362518
0.03950000000000001,-0.07440000000000002,-2.1234619770812015
0.04050000000000001,-0.07440000000000002,-2.0845553204975817
0.04150000000000001,-0.07440000000000002,-2.047060499375292
0.04250000000000001,-0.07440000000000002,-2.0114183525094345
0.04350000000000001,-0.07440000000000002,-1.9713529468605775
0.04450000000000001,-0.07440000000000002,-1.926051544106558
0.04550000000000001,-0.07440000000000002,-1.887334819272544
0.046500000000000014,-0.07440000000000002,-1.848618094438538
0.04750000000000001,-0.07440000000000002,-1.7967905075956891
0.04850000000000001,-0.07440000000000002,-1.7566611416870435
0.04950000000000001,-0.07440000000000002,-1.7165317757783896
0.05050000000000001,-0.07440000000000002,-1.6641249291730993
0.05150000000000001,-0.07440000000000002,-1.623931683040331
0.05250000000000001,-0.07440000000000002,-1.5837384369075653
0.05350000000000001,-0.07440000000000002,-1.5319822040904099
0.054500000000000014,-0.07440000000000002,-1.4927727890861748
0.055500000000000015,-0.07440000000000002,-1.453563374081937
0.05650000000000001,-0.07440000000000002,-1.4035735627980712
0.05750000000000001,-0.07440000000000002,-1.3659654255461013
0.05850000000000001,-0.07440000000000002,-1.3285153181037859
0.05950000000000001,-0.07440000000000002,-1.2837752852426134
0.06050000000000001,-0.07440000000000002,-1.245541397237728
0.06150000000000001,-0.07440000000000002,-1.2103916324857709
0.06250000000000001,-0.07440000000000002,-1.170968302166776
0.06350000000000001,-0.07440000000000002,-1.1328948750785839
0.06450000000000002,-0.07440000000000002,-1.1003932994589019
0.06550000000000002,-0.07440000000000002,-1.0661365721438016
0.06650000000000002,-0.07440000000000002,-1.0288984659940454
0.06750000000000002,-0.07440000000000002,-0.9992385568276241
0.06850000000000002,-0.07440000000000002,-0.9698523502227567
0.0695,-0.07440000000000002,-0.9340122524701304
0.07050000000000001,-0.07440000000000002,-0.9072686547311676
0.07150000000000001,-0.07440000000000002,-0.8805250569922068
0.07250000000000001,-0.07440000000000002,-0.84838106213653
0.07350000000000001,-0.07440000000000002,-0.8245403094873519
0.07450000000000001,-0.07440000000000002,-0.8006995568381706
0.07550000000000001,-0.07440000000000002,-0.7719179652310321
0.07650000000000001,-0.07440000000000002,-0.7509033420440061
0.07750000000000001,-0.07440000000000002,-0.7298887188569835
0.07850000000000001,-0.07440000000000002,-0.7044012376670248
0.07950000000000002,-0.07440000000000002,-0.6860767762399251
0.08050000000000002,-0.07440000000000002,-0.6677523148128246
0.08150000000000002,-0.07440000000000002,-0.6463916595107553
0.08250000000000002,-0.07440000000000002,-0.6296894710017116
0.08350000000000002,-0.07440000000000002,-0.6138640438623093
0.08450000000000002,-0.07440000000000002,-0.5963866828860988
0.08550000000000002,-0.07440000000000002,-0.5813668718161229
0.08650000000000002,-0.07440000000000002,-0.5678528863553696
0.08750000000000002,-0.07440000000000002,-0.5537117237260918
0.08850000000000002,-0.07440000000000002,-0.5404723182517938
0.08950000000000002,-0.07440000000000002,-0.5293434207981181
0.09050000000000002,-0.07440000000000002,-0.5184150378821373
0.09150000000000003,-0.07440000000000002,-0.5064083613683154
0.09250000000000003,-0.07440000000000002,-0.49758909103751386
0.09350000000000003,-0.07440000000000002,-0.48910054518746604
0.09450000000000001,-0.07440000000000002,-0.47882845721677925
0.09550000000000002,-0.07440000000000002,-0.47251016217058106
0.09650000000000002,-0.07440000000000002,-0.4661918671243828
0.09750000000000002,-0.07440000000000002,-0.4587881671085919
0.09850000000000002,-0.07440000000000002,-0.45313872699846985
0.09950000000000002,-0.07440000000000002,-0.4480753291669881
5.000000000000001E-4,-0.0728,-0.07605801024834796
0.0015000000000000002,-0.0728,-0.2678147116980967
0.0025000000000000005,-0.0728,-0.47107674510403125
0.003500000000000001,-0.0728,-0.6074792296849723
0.0045000000000000005,-0.0728,-0.7995981995659345
0.005500000000000001,-0.0728,-0.9499823478983724
0.0065000000000000014,-0.0728,-1.1219972419376436
0.0075000000000000015,-0.0728,-1.266595457236263
0.008500000000000002,-0.0728,-1.428602894549384
0.009500000000000001,-0.0728,-1.5858205632434104
0.010500000000000002,-0.0728,-1.7430382319374143
0.011500000000000003,-0.0728,-1.8591078320446541
0.012500000000000002,-0.0728,-1.9962775567952649
0.013500000000000003,-0.0728,-2.133447281545876
0.014500000000000002,-0.0728,-2.233774947382229
0.015500000000000003,-0.0728,-2.3435978642276547
0.016500000000000004,-0.0728,-2.453420781073066
0.0175,-0.0728,-2.522647775459497
0.018500000000000003,-0.0728,-2.6186270866655335
0.019500000000000003,-0.0728,-2.701135955072868
0.020500000000000004,-0.0728,-2.752031500594325
0.021500000000000005,-0.0728,-2.8204671472836935
0.022500000000000006,-0.0728,-2.875644893654865
0.023500000000000004,-0.0728,-2.9072359237403003
0.024500000000000004,-0.0728,-2.9504912476898943
0.025500000000000005,-0.0728,-2.9796716945463553
0.026500000000000006,-0.0728,-2.99172270337366
0.027500000000000007,-0.0728,-3.013281249466473
0.028500000000000004,-0.0728,-3.0190337560119107
0.029500000000000005,-0.0728,-3.012126965970458
0.030500000000000006,-0.0728,-3.015885468516101
0.03150000000000001,-0.0728,-3.001563701327794
0.03250000000000001,-0.0728,-2.987241934139476
0.03350000000000001,-0.0728,-2.967009580208518
0.0345,-0.0728,-2.936318531346141
0.035500000000000004,-0.0728,-2.905627482483783
0.036500000000000005,-0.0728,-2.8761097148961277
0.037500000000000006,-0.0728,-2.8328118247443577
0.038500000000000006,-0.0728,-2.789513934592599
0.03950000000000001,-0.0728,-2.752701039221035
0.04050000000000001,-0.0728,-2.700375087124981
0.04150000000000001,-0.0728,-2.648049135028899
0.04250000000000001,-0.0728,-2.605813242686601
0.04350000000000001,-0.0728,-2.5476818867419464
0.04450000000000001,-0.0728,-2.4895505307973074
0.04550000000000001,-0.0728,-2.4373833661866025
0.046500000000000014,-0.0728,-2.3824331008560184
0.04750000000000001,-0.0728,-2.321262393781835
0.04850000000000001,-0.0728,-2.2654627254675597
0.04950000000000001,-0.0728,-2.2111888924623035
0.05050000000000001,-0.0728,-2.1492498568943224
0.05150000000000001,-0.0728,-2.091239779755456
0.05250000000000001,-0.0728,-2.03932107491871
0.05350000000000001,-0.0728,-1.978398361452353
0.054500000000000014,-0.0728,-1.919491422326206
0.055500000000000015,-0.0728,-1.8710551000706424
0.05650000000000001,-0.0728,-1.8124869783703532
0.05750000000000001,-0.0728,-1.7539188566700625
0.05850000000000001,-0.0728,-1.7095721471286378
0.05950000000000001,-0.0728,-1.6543075476285714
0.06050000000000001,-0.0728,-1.5990429481285158
0.06150000000000001,-0.0728,-1.5571422454746235
0.06250000000000001,-0.0728,-1.5058075427105526
0.06350000000000001,-0.0728,-1.4544728399464808
0.06450000000000002,-0.0728,-1.415272589848995
0.06550000000000002,-0.0728,-1.3682345389807447
0.06650000000000002,-0.0728,-1.3211964881124902
0.06750000000000002,-0.0728,-1.284857900568583
0.06850000000000002,-0.0728,-1.2422799398128321
0.0695,-0.0728,-1.1997019790570633
0.07050000000000001,-0.0728,-1.1661303509737275
0.07150000000000001,-0.0728,-1.1282070136226012
0.07250000000000001,-0.0728,-1.0901011990247849
0.07350000000000001,-0.0728,-1.0585242305426354
0.07450000000000001,-0.0728,-1.0259603644231394
0.07550000000000001,-0.0728,-0.992231608020809
0.07650000000000001,-0.0728,-0.9629181355566999
0.07750000000000001,-0.0728,-0.9352579808176499
0.07850000000000001,-0.0728,-0.9057194933608126
0.07950000000000002,-0.0728,-0.8789274328661034
0.08050000000000002,-0.0728,-0.8557022643384166
0.08150000000000002,-0.0728,-0.8300957300202564
0.08250000000000002,-0.0728,-0.8060149837221567
0.08350000000000002,-0.0728,-0.786853202266813
0.08450000000000002,-0.0728,-0.764721534518621
0.08550000000000002,-0.0728,-0.7437547127496273
0.08650000000000002,-0.0728,-0.7280363595970997
0.08750000000000002,-0.0728,-0.7092759442047349
0.08850000000000002,-0.0728,-0.6905155288123688
0.08950000000000002,-0.0728,-0.6783886113345572
0.09050000000000002,-0.0728,-0.6631380792851073
0.09150000000000003,-0.0728,-0.6478875472356554
0.09250000000000003,-0.0728,-0.638659412995739
0.09350000000000003,-0.0728,-0.6255209630808845
0.09450000000000001,-0.0728,-0.6144458825070748
0.09550000000000002,-0.0728,-0.604887419979732
0.09650000000000002,-0.0728,-0.5958134947073649
0.09750000000000002,-0.0728,-0.5865208382794806
0.09850000000000002,-0.0728,-0.5808713981693584
0.09950000000000002,-0.0728,-0.5736087058566472
